InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,7,-1.0,4410,89390,5844,20.265,1.325,-17.615000000000002,95,-1,8,-1062
0,0.05,6,-1.0,4410,89392,6474,20.266,1.468,-17.33,95,-1,8,-1113
0,0.05,5,-1.0,4410,89394,6936,20.266,1.572,-17.122,95,-1,8,-845
0,0.05,9,-1.0,3318,65776,3472,19.818,1.046,-17.726000000000003,70,-1,8,-651
0,0.05,8,-1.0,3318,65778,3944,19.819,1.188,-17.442999999999998,70,-1,8,-717
0,0.05,7,-1.0,3318,65780,4392,19.819,1.323,-17.173,70,-1,8,-771
0,0.05,6,-1.0,3318,65782,4842,19.82,1.459,-16.902,70,-1,8,-807
0,0.05,5,-1.0,3318,65784,5248,19.82,1.581,-16.658,70,-1,8,-647
0,0.05,9,-1.0,2130,42636,2214,20.008,1.039,-17.93,45,-1,8,-396
0,0.05,8,-1.0,2130,42638,2604,20.008,1.222,-17.564,45,-1,8,-473
0,0.05,7,-1.0,2130,42640,2904,20.009,1.363,-17.283,45,-1,8,-496
0,0.05,6,-1.0,2130,42642,3130,20.01,1.469,-17.072000000000003,45,-1,8,-479
0,0.05,5,-1.0,2130,42644,3344,20.011,1.569,-16.872999999999998,45,-1,8,-386
0,0.05,9,-1.0,906,18864,942,20.798,1.039,-18.72,20,-1,8,-159
0,0.05,8,-1.0,906,18866,1078,20.8,1.189,-18.422,20,-1,8,-186
0,0.05,7,-1.0,906,18868,1222,20.803,1.347,-18.109,20,-1,8,-202
0,0.05,6,-1.0,906,18870,1338,20.805,1.475,-17.855,20,-1,8,-210
0,0.05,5,-1.0,906,18872,1454,20.807,1.603,-17.601,20,-1,8,-173
0,0.05,9,-1.0,4667,90172,4916,19.317,1.053,-17.211,95,-1,7,-1000
0,0.05,8,-1.0,4667,90174,5584,19.317,1.196,-16.925,95,-1,7,-1088
0,0.05,7,-1.0,4667,90176,6204,19.318,1.329,-16.66,95,-1,7,-1146
0,0.05,6,-1.0,4667,90178,6820,19.318,1.461,-16.396,95,-1,7,-1181
0,0.05,5,-1.0,4667,90180,7352,19.319,1.575,-16.169,95,-1,7,-968
0,0.05,9,-1.0,3376,65945,3484,19.528,1.032,-17.464,70,-1,7,-651
0,0.05,8,-1.0,3376,65947,4012,19.528,1.188,-17.151999999999997,70,-1,7,-768
0,0.05,7,-1.0,3376,65949,4576,19.529,1.355,-16.819,70,-1,7,-861
0,0.05,6,-1.0,3376,65951,4996,19.529,1.479,-16.570999999999998,70,-1,7,-860
0,0.05,5,-1.0,3376,65953,5366,19.53,1.589,-16.352,70,-1,7,-706
0,0.05,9,-1.0,2111,42632,2092,20.186,0.991,-18.204,45,-1,7,-389
0,0.05,8,-1.0,2111,42634,2440,20.187,1.155,-17.877000000000002,45,-1,7,-456
0,0.05,7,-1.0,2111,42636,2776,20.188,1.314,-17.56,45,-1,7,-503
0,0.05,6,-1.0,2111,42638,3064,20.188,1.451,-17.285999999999998,45,-1,7,-519
0,0.05,5,-1.0,2111,42640,3368,20.189,1.595,-16.999,45,-1,7,-448
0,0.05,9,-1.0,972,19288,916,19.823,0.941,-17.941,20,-1,7,-158
0,0.05,8,-1.0,972,19290,1094,19.825,1.124,-17.576999999999998,20,-1,7,-206
0,0.05,7,-1.0,972,19292,1258,19.827,1.293,-17.241000000000003,20,-1,7,-221
0,0.05,6,-1.0,972,19294,1370,19.829,1.408,-17.013,20,-1,7,-225
0,0.05,5,-1.0,972,19296,1510,19.831,1.552,-16.727,20,-1,7,-195
0,0.05,9,-1.0,4407,89326,4660,20.265,1.057,-18.151,95,-1,6,-922
0,0.05,8,-1.0,4407,89328,5326,20.265,1.208,-17.849,95,-1,6,-1032
0,0.05,7,-1.0,4407,89330,5994,20.265,1.36,-17.545,95,-1,6,-1137
0,0.05,6,-1.0,4407,89332,6544,20.266,1.485,-17.296,95,-1,6,-1123
0,0.05,5,-1.0,4407,89334,7026,20.266,1.594,-17.078,95,-1,6,-860
0,0.05,9,-1.0,3306,66895,3366,20.228,1.018,-18.192,70,-1,6,-639
0,0.05,8,-1.0,3306,66897,3882,20.229,1.174,-17.881,70,-1,6,-751
0,0.05,7,-1.0,3306,66899,4362,20.23,1.319,-17.592,70,-1,6,-802
0,0.05,6,-1.0,3306,66901,4872,20.23,1.473,-17.284,70,-1,6,-813
0,0.05,5,-1.0,3306,66903,5270,20.231,1.594,-17.043000000000003,70,-1,6,-662
0,0.05,9,-1.0,2213,43025,2304,19.433,1.041,-17.351,45,-1,6,-429
0,0.05,8,-1.0,2213,43027,2646,19.434,1.195,-17.044,45,-1,6,-497
0,0.05,7,-1.0,2213,43029,2974,19.435,1.343,-16.749,45,-1,6,-537
0,0.05,6,-1.0,2213,43031,3280,19.436,1.481,-16.474,45,-1,6,-525
0,0.05,5,-1.0,2213,43033,3540,19.437,1.599,-16.239,45,-1,6,-422
0,0.05,9,-1.0,928,18952,950,20.4,1.023,-18.354,20,-1,6,-159
0,0.05,8,-1.0,928,18954,1096,20.403,1.18,-18.043,20,-1,6,-186
0,0.05,7,-1.0,928,18956,1242,20.405,1.337,-17.731,20,-1,6,-217
0,0.05,6,-1.0,928,18958,1368,20.407,1.473,-17.461,20,-1,6,-219
0,0.05,5,-1.0,928,18960,1502,20.409,1.617,-17.174999999999997,20,-1,6,-194
0,0.05,9,-1.0,4524,90339,4914,19.964,1.086,-17.791999999999998,95,-1,5,-990
0,0.05,8,-1.0,4524,90341,5556,19.965,1.228,-17.509,95,-1,5,-1113
0,0.05,7,-1.0,4524,90343,6206,19.965,1.371,-17.223,95,-1,5,-1212
0,0.05,6,-1.0,4524,90345,6770,19.966,1.496,-16.974,95,-1,5,-1208
0,0.05,5,-1.0,4524,90347,7280,19.966,1.609,-16.748,95,-1,5,-978
0,0.05,9,-1.0,3283,66941,3396,20.384,1.034,-18.316,70,-1,5,-656
0,0.05,8,-1.0,3283,66943,3878,20.385,1.181,-18.023000000000003,70,-1,5,-732
0,0.05,7,-1.0,3283,66945,4432,20.385,1.35,-17.685000000000002,70,-1,5,-830
0,0.05,6,-1.0,3283,66947,4910,20.386,1.495,-17.396,70,-1,5,-867
0,0.05,5,-1.0,3283,66949,5262,20.386,1.602,-17.182,70,-1,5,-694
0,0.05,9,-1.0,2042,42492,2104,20.799,1.03,-18.739,45,-1,5,-402
0,0.05,8,-1.0,2042,42494,2448,20.8,1.198,-18.404,45,-1,5,-459
0,0.05,7,-1.0,2042,42496,2766,20.801,1.354,-18.092999999999996,45,-1,5,-523
0,0.05,6,-1.0,2042,42498,3038,20.802,1.487,-17.828,45,-1,5,-536
0,0.05,5,-1.0,2042,42500,3252,20.803,1.592,-17.619,45,-1,5,-426
0,0.05,9,-1.0,948,19235,956,20.269,1.007,-18.255,20,-1,5,-164
0,0.05,8,-1.0,948,19237,1096,20.271,1.155,-17.961000000000002,20,-1,5,-200
0,0.05,7,-1.0,948,19239,1246,20.273,1.313,-17.647,20,-1,5,-203
0,0.05,6,-1.0,948,19241,1372,20.275,1.446,-17.383,20,-1,5,-210
0,0.05,5,-1.0,948,19243,1476,20.277,1.555,-17.167,20,-1,5,-196
0,0.05,9,-1.0,4547,90246,4844,19.843,1.065,-17.713,95,-1,4,-989
0,0.05,8,-1.0,4547,90248,5498,19.843,1.209,-17.425,95,-1,4,-1075
0,0.05,7,-1.0,4547,90250,6142,19.844,1.35,-17.144000000000002,95,-1,4,-1170
0,0.05,6,-1.0,4547,90252,6744,19.844,1.483,-16.878,95,-1,4,-1196
0,0.05,5,-1.0,4547,90254,7282,19.845,1.601,-16.643,95,-1,4,-924
0,0.05,9,-1.0,3140,65784,3228,20.944,1.028,-18.887999999999998,70,-1,4,-600
0,0.05,8,-1.0,3140,65786,3708,20.944,1.181,-18.582,70,-1,4,-701
0,0.05,7,-1.0,3140,65788,4158,20.945,1.324,-18.297,70,-1,4,-749
0,0.05,6,-1.0,3140,65790,4648,20.946,1.48,-17.986,70,-1,4,-775
0,0.05,5,-1.0,3140,65792,5028,20.946,1.601,-17.744,70,-1,4,-613
0,0.05,9,-1.0,2119,42614,2092,20.101,0.987,-18.127,45,-1,4,-407
0,0.05,8,-1.0,2119,42616,2386,20.102,1.125,-17.852,45,-1,4,-453
0,0.05,7,-1.0,2119,42618,2712,20.103,1.279,-17.545,45,-1,4,-512
0,0.05,6,-1.0,2119,42620,3046,20.104,1.437,-17.23,45,-1,4,-548
0,0.05,5,-1.0,2119,42622,3352,20.105,1.581,-16.943,45,-1,4,-449
0,0.05,9,-1.0,1013,19128,976,18.864,0.963,-16.938000000000002,20,-1,4,-182
0,0.05,8,-1.0,1013,19130,1154,18.866,1.138,-16.59,20,-1,4,-215
0,0.05,7,-1.0,1013,19132,1300,18.868,1.282,-16.304,20,-1,4,-234
0,0.05,6,-1.0,1013,19134,1476,18.87,1.456,-15.958000000000002,20,-1,4,-263
0,0.05,5,-1.0,1013,19136,1596,18.872,1.574,-15.724,20,-1,4,-225
0,0.05,9,-1.0,4533,90428,4788,19.944,1.056,-17.832,95,-1,3,-935
0,0.05,8,-1.0,4533,90430,5414,19.945,1.194,-17.557000000000002,95,-1,3,-1050
0,0.05,7,-1.0,4533,90432,6068,19.945,1.338,-17.269,95,-1,3,-1167
0,0.05,6,-1.0,4533,90434,6708,19.946,1.479,-16.988,95,-1,3,-1225
0,0.05,5,-1.0,4533,90436,7226,19.946,1.594,-16.758000000000003,95,-1,3,-1001
0,0.05,9,-1.0,3284,66074,3380,20.114,1.029,-18.056,70,-1,3,-664
0,0.05,8,-1.0,3284,66076,3854,20.114,1.173,-17.768,70,-1,3,-759
0,0.05,7,-1.0,3284,66078,4342,20.115,1.322,-17.470999999999997,70,-1,3,-878
0,0.05,6,-1.0,3284,66080,4850,20.116,1.476,-17.164,70,-1,3,-910
0,0.05,5,-1.0,3284,66082,5284,20.116,1.609,-16.898,70,-1,3,-730
0,0.05,9,-1.0,2198,42631,2010,19.387,0.914,-17.559,45,-1,3,-375
0,0.05,8,-1.0,2198,42633,2378,19.387,1.081,-17.225,45,-1,3,-439
0,0.05,7,-1.0,2198,42635,2728,19.388,1.241,-16.906000000000002,45,-1,3,-511
0,0.05,6,-1.0,2198,42637,3086,19.389,1.403,-16.583,45,-1,3,-546
0,0.05,5,-1.0,2198,42639,3372,19.39,1.533,-16.324,45,-1,3,-466
0,0.05,9,-1.0,982,19240,980,19.573,0.997,-17.579,20,-1,3,-193
0,0.05,8,-1.0,982,19242,1122,19.575,1.141,-17.293,20,-1,3,-216
0,0.05,7,-1.0,982,19244,1252,19.577,1.274,-17.029000000000003,20,-1,3,-230
0,0.05,6,-1.0,982,19246,1408,19.579,1.432,-16.715,20,-1,3,-233
0,0.05,5,-1.0,982,19248,1532,19.581,1.558,-16.465,20,-1,3,-197
0,0.05,9,-1.0,4516,90953,4728,20.136,1.047,-18.041999999999998,95,-1,2,-1020
0,0.05,8,-1.0,4516,90955,5362,20.136,1.187,-17.762,95,-1,2,-1115
0,0.05,7,-1.0,4516,90957,6042,20.137,1.338,-17.461,95,-1,2,-1231
0,0.05,6,-1.0,4516,90959,6678,20.137,1.478,-17.181,95,-1,2,-1299
0,0.05,5,-1.0,4516,90961,7294,20.137,1.615,-16.907,95,-1,2,-1082
0,0.05,9,-1.0,3380,66459,3302,19.657,0.977,-17.703,70,-1,2,-725
0,0.05,8,-1.0,3380,66461,3848,19.657,1.138,-17.381,70,-1,2,-816
0,0.05,7,-1.0,3380,66463,4400,19.658,1.301,-17.056,70,-1,2,-901
0,0.05,6,-1.0,3380,66465,4916,19.658,1.454,-16.75,70,-1,2,-907
0,0.05,5,-1.0,3380,66467,5344,19.659,1.581,-16.497,70,-1,2,-727
0,0.05,9,-1.0,2253,43375,2010,19.244,0.892,-17.46,45,-1,2,-408
0,0.05,8,-1.0,2253,43377,2322,19.244,1.03,-17.184,45,-1,2,-475
0,0.05,7,-1.0,2253,43379,2680,19.245,1.189,-16.867,45,-1,2,-541
0,0.05,6,-1.0,2253,43381,3008,19.246,1.335,-16.576,45,-1,2,-598
0,0.05,5,-1.0,2253,43383,3340,19.247,1.482,-16.283,45,-1,2,-520
0,0.05,9,-1.0,927,19072,846,20.552,0.912,-18.727999999999998,20,-1,2,-155
0,0.05,8,-1.0,927,19074,986,20.554,1.062,-18.43,20,-1,2,-182
0,0.05,7,-1.0,927,19076,1132,20.556,1.22,-18.116,20,-1,2,-190
0,0.05,6,-1.0,927,19078,1276,20.558,1.375,-17.808,20,-1,2,-208
0,0.05,5,-1.0,927,19080,1410,20.56,1.519,-17.522,20,-1,2,-182
0,0.05,9,-1.0,4528,89807,4658,19.829,1.028,-17.773,95,-1,1,-1162
0,0.05,8,-1.0,4528,89809,5306,19.83,1.172,-17.485999999999997,95,-1,1,-1232
0,0.05,7,-1.0,4528,89811,5992,19.83,1.323,-17.183999999999997,95,-1,1,-1318
0,0.05,6,-1.0,4528,89813,6626,19.831,1.463,-16.905,95,-1,1,-1338
0,0.05,5,-1.0,4528,89815,7256,19.831,1.602,-16.627,95,-1,1,-1049
0,0.05,9,-1.0,3319,66682,3254,20.085,0.98,-18.125,70,-1,1,-795
0,0.05,8,-1.0,3319,66684,3732,20.086,1.124,-17.837999999999997,70,-1,1,-857
0,0.05,7,-1.0,3319,66686,4192,20.086,1.263,-17.56,70,-1,1,-907
0,0.05,6,-1.0,3319,66688,4694,20.087,1.414,-17.259,70,-1,1,-912
0,0.05,5,-1.0,3319,66690,5156,20.087,1.553,-16.981,70,-1,1,-758
0,0.05,9,-1.0,2244,42880,1888,19.1,0.841,-17.418000000000003,45,-1,1,-483
0,0.05,8,-1.0,2244,42882,2184,19.101,0.973,-17.154999999999998,45,-1,1,-520
0,0.05,7,-1.0,2244,42884,2530,19.102,1.127,-16.848,45,-1,1,-575
0,0.05,6,-1.0,2244,42886,2908,19.103,1.295,-16.513,45,-1,1,-595
0,0.05,5,-1.0,2244,42888,3216,19.104,1.433,-16.238,45,-1,1,-541
0,0.05,9,-1.0,983,19019,822,19.328,0.835,-17.658,20,-1,1,-201
0,0.05,8,-1.0,983,19021,956,19.33,0.972,-17.386,20,-1,1,-226
0,0.05,7,-1.0,983,19023,1090,19.332,1.108,-17.116,20,-1,1,-257
0,0.05,6,-1.0,983,19025,1226,19.334,1.246,-16.842,20,-1,1,-241
0,0.05,5,-1.0,983,19027,1386,19.336,1.409,-16.517999999999997,20,-1,1,-222
0,0.05,9,-1.0,4555,90154,4500,19.788,0.988,-17.812,95,-1,0,-1096
0,0.05,8,-1.0,4555,90156,5066,19.788,1.112,-17.564,95,-1,0,-1226
0,0.05,7,-1.0,4555,90158,5660,19.789,1.242,-17.305,95,-1,0,-1258
0,0.05,6,-1.0,4555,90160,6306,19.789,1.384,-17.021,95,-1,0,-1304
0,0.05,5,-1.0,4555,90162,6920,19.79,1.519,-16.752,95,-1,0,-834
0,0.05,9,-1.0,3409,66785,3064,19.585,0.899,-17.787,70,-1,0,-801
0,0.05,8,-1.0,3409,66787,3434,19.586,1.007,-17.572,70,-1,0,-923
0,0.05,7,-1.0,3409,66789,3822,19.586,1.121,-17.343999999999998,70,-1,0,-990
0,0.05,6,-1.0,3409,66791,4294,19.587,1.259,-17.069,70,-1,0,-964
0,0.05,5,-1.0,3409,66793,4810,19.587,1.411,-16.765,70,-1,0,-777
0,0.05,9,-1.0,2141,43247,1630,20.19,0.761,-18.668000000000003,45,-1,0,-687
0,0.05,8,-1.0,2141,43249,1860,20.191,0.868,-18.455,45,-1,0,-738
0,0.05,7,-1.0,2141,43251,2080,20.192,0.971,-18.25,45,-1,0,-747
0,0.05,6,-1.0,2141,43253,2356,20.193,1.1,-17.993000000000002,45,-1,0,-682
0,0.05,5,-1.0,2141,43255,2712,20.194,1.266,-17.662,45,-1,0,-561
0,0.05,9,-1.0,976,19127,586,19.577,0.6,-18.377000000000002,20,-1,0,-276
0,0.05,8,-1.0,976,19129,668,19.579,0.684,-18.211000000000002,20,-1,0,-314
0,0.05,7,-1.0,976,19131,766,19.581,0.784,-18.012999999999998,20,-1,0,-363
0,0.05,6,-1.0,976,19133,900,19.583,0.921,-17.741,20,-1,0,-430
0,0.05,5,-1.0,976,19135,1040,19.585,1.064,-17.457,20,-1,0,-468
