InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,8,-1.0,1448,505,1514,0.349,0.349,30,-1,24,0
0,0.05,7,-1.0,1448,594,1781,0.41,0.411,30,-1,24,0
0,0.05,6,-1.0,1448,675,1995,0.466,0.455,30,-1,24,0
0,0.05,5,-1.0,1448,913,2075,0.63,0.345,30,-1,24,0
0,0.05,9,-1.0,4908,1588,4748,0.323,0.324,105,-1,20,0
0,0.05,8,-1.0,4908,1817,5433,0.37,0.37,105,-1,20,0
0,0.05,7,-1.0,4908,2101,6253,0.428,0.426,105,-1,20,0
0,0.05,6,-1.0,4908,2534,7241,0.516,0.476,105,-1,20,0
0,0.05,5,-1.0,4908,3550,7675,0.723,0.367,105,-1,20,0
0,0.05,9,-1.0,3846,1275,3806,0.331,0.332,80,-1,20,0
0,0.05,8,-1.0,3846,1483,4430,0.385,0.385,80,-1,20,0
0,0.05,7,-1.0,3846,1691,5035,0.44,0.436,80,-1,20,0
0,0.05,6,-1.0,3846,1997,5700,0.519,0.476,80,-1,20,0
0,0.05,5,-1.0,3846,2828,6021,0.735,0.355,80,-1,20,0
0,0.05,9,-1.0,2602,835,2487,0.321,0.321,55,-1,20,0
0,0.05,8,-1.0,2602,971,2895,0.373,0.373,55,-1,20,0
0,0.05,7,-1.0,2602,1097,3277,0.421,0.42,55,-1,20,0
0,0.05,6,-1.0,2602,1309,3736,0.503,0.463,55,-1,20,0
0,0.05,5,-1.0,2602,1828,3936,0.702,0.347,55,-1,20,0
0,0.05,9,-1.0,1396,440,1315,0.315,0.316,30,-1,20,0
0,0.05,8,-1.0,1396,528,1580,0.378,0.379,30,-1,20,0
0,0.05,7,-1.0,1396,601,1796,0.43,0.429,30,-1,20,0
0,0.05,6,-1.0,1396,701,1998,0.502,0.459,30,-1,20,0
0,0.05,5,-1.0,1396,963,2067,0.689,0.328,30,-1,20,0
0,0.05,9,-1.0,5052,1655,4932,0.328,0.328,105,-1,16,0
0,0.05,8,-1.0,5052,1904,5665,0.377,0.377,105,-1,16,0
0,0.05,7,-1.0,5052,2196,6485,0.435,0.428,105,-1,16,0
0,0.05,6,-1.0,5052,2716,7478,0.538,0.468,105,-1,16,0
0,0.05,5,-1.0,5052,4020,8134,0.796,0.338,105,-1,16,0
0,0.05,9,-1.0,3757,1199,3554,0.319,0.319,80,-1,16,0
0,0.05,8,-1.0,3757,1363,4047,0.363,0.362,80,-1,16,0
0,0.05,7,-1.0,3757,1576,4658,0.419,0.412,80,-1,16,0
0,0.05,6,-1.0,3757,2037,5468,0.542,0.445,80,-1,16,0
0,0.05,5,-1.0,3757,3003,5873,0.799,0.305,80,-1,16,0
0,0.05,9,-1.0,2598,866,2575,0.333,0.334,55,-1,16,0
0,0.05,8,-1.0,2598,980,2924,0.377,0.377,55,-1,16,0
0,0.05,7,-1.0,2598,1131,3329,0.435,0.428,55,-1,16,0
0,0.05,6,-1.0,2598,1369,3758,0.527,0.453,55,-1,16,0
0,0.05,5,-1.0,2598,2085,4049,0.802,0.301,55,-1,16,0
0,0.05,9,-1.0,1497,495,1467,0.33,0.331,30,-1,16,0
0,0.05,8,-1.0,1497,546,1620,0.364,0.365,30,-1,16,0
0,0.05,7,-1.0,1497,608,1790,0.406,0.397,30,-1,16,0
0,0.05,6,-1.0,1497,750,2037,0.501,0.421,30,-1,16,0
0,0.05,5,-1.0,1497,1142,2270,0.762,0.302,30,-1,16,0
0,0.05,9,-1.0,5023,1654,4903,0.329,0.329,105,-1,12,0
0,0.05,8,-1.0,5023,1922,5691,0.383,0.382,105,-1,12,0
0,0.05,7,-1.0,5023,2235,6519,0.445,0.436,105,-1,12,0
0,0.05,6,-1.0,5023,2910,7556,0.579,0.457,105,-1,12,0
0,0.05,5,-1.0,5023,4480,8168,0.892,0.28,105,-1,12,0
0,0.05,9,-1.0,3780,1227,3608,0.325,0.325,80,-1,12,0
0,0.05,8,-1.0,3780,1396,4130,0.369,0.369,80,-1,12,0
0,0.05,7,-1.0,3780,1612,4721,0.426,0.418,80,-1,12,0
0,0.05,6,-1.0,3780,2099,5414,0.555,0.425,80,-1,12,0
0,0.05,5,-1.0,3780,3375,5948,0.893,0.243,80,-1,12,0
0,0.05,9,-1.0,2611,826,2437,0.316,0.317,55,-1,12,0
0,0.05,8,-1.0,2611,970,2871,0.371,0.371,55,-1,12,0
0,0.05,7,-1.0,2611,1097,3225,0.42,0.414,55,-1,12,0
0,0.05,6,-1.0,2611,1394,3695,0.534,0.43,55,-1,12,0
0,0.05,5,-1.0,2611,2250,4013,0.861,0.25,55,-1,12,0
0,0.05,9,-1.0,1410,478,1411,0.339,0.339,30,-1,12,0
0,0.05,8,-1.0,1410,532,1563,0.377,0.374,30,-1,12,0
0,0.05,7,-1.0,1410,604,1758,0.428,0.416,30,-1,12,0
0,0.05,6,-1.0,1410,778,1991,0.551,0.414,30,-1,12,0
0,0.05,5,-1.0,1410,1283,2170,0.909,0.197,30,-1,12,0
0,0.05,9,-1.0,4838,1620,4689,0.335,0.335,105,-1,8,0
0,0.05,8,-1.0,4838,1896,5473,0.392,0.392,105,-1,8,0
0,0.05,7,-1.0,4838,2245,6356,0.464,0.449,105,-1,8,0
0,0.05,6,-1.0,4838,3023,7294,0.625,0.44,105,-1,8,0
0,0.05,5,-1.0,4838,5348,7757,1.105,0.097,105,-1,8,0
0,0.05,9,-1.0,3873,1304,3775,0.337,0.337,80,-1,8,0
0,0.05,8,-1.0,3873,1504,4349,0.388,0.388,80,-1,8,0
0,0.05,7,-1.0,3873,1756,5020,0.453,0.442,80,-1,8,0
0,0.05,6,-1.0,3873,2350,5833,0.607,0.448,80,-1,8,0
0,0.05,5,-1.0,3873,4283,6228,1.106,0.107,80,-1,8,0
0,0.05,9,-1.0,2590,895,2599,0.345,0.346,55,-1,8,0
0,0.05,8,-1.0,2590,1028,2986,0.397,0.394,55,-1,8,0
0,0.05,7,-1.0,2590,1192,3413,0.46,0.443,55,-1,8,0
0,0.05,6,-1.0,2590,1574,3927,0.607,0.441,55,-1,8,0
0,0.05,5,-1.0,2590,2966,4185,1.145,0.074,55,-1,8,0
0,0.05,9,-1.0,1431,453,1284,0.316,0.317,30,-1,8,0
0,0.05,8,-1.0,1431,517,1488,0.361,0.362,30,-1,8,0
0,0.05,7,-1.0,1431,594,1673,0.415,0.396,30,-1,8,0
0,0.05,6,-1.0,1431,803,1924,0.561,0.378,30,-1,8,0
0,0.05,5,-1.0,1431,1604,2135,1.12,0.02,30,-1,8,0
0,0.05,9,-1.0,5020,1873,5124,0.373,0.373,105,-1,4,0
0,0.05,8,-1.0,5020,2196,5991,0.437,0.436,105,-1,4,0
0,0.05,7,-1.0,5020,2645,7054,0.527,0.502,105,-1,4,0
0,0.05,6,-1.0,5020,3665,8011,0.73,0.451,105,-1,4,0
0,0.05,5,-1.0,5020,8462,8115,1.685,-0.385,105,-1,4,0
0,0.05,9,-1.0,3732,1266,3492,0.339,0.339,80,-1,4,0
0,0.05,8,-1.0,3732,1491,4122,0.399,0.398,80,-1,4,0
0,0.05,7,-1.0,3732,1794,4836,0.481,0.454,80,-1,4,0
0,0.05,6,-1.0,3732,2645,5617,0.709,0.392,80,-1,4,0
0,0.05,5,-1.0,3732,6718,5878,1.8,-0.527,80,-1,4,0
0,0.05,9,-1.0,2616,859,2311,0.328,0.329,55,-1,4,0
0,0.05,8,-1.0,2616,978,2675,0.374,0.373,55,-1,4,0
0,0.05,7,-1.0,2616,1188,3156,0.454,0.421,55,-1,4,0
0,0.05,6,-1.0,2616,1806,3670,0.69,0.348,55,-1,4,0
0,0.05,5,-1.0,2616,5164,3939,1.973,-0.718,55,-1,4,0
0,0.05,9,-1.0,1400,448,1208,0.32,0.32,30,-1,4,0
0,0.05,8,-1.0,1400,545,1468,0.389,0.385,30,-1,4,0
0,0.05,7,-1.0,1400,642,1710,0.458,0.422,30,-1,4,0
0,0.05,6,-1.0,1400,983,1945,0.702,0.318,30,-1,4,0
0,0.05,5,-1.0,1400,2932,2068,2.093,-0.86,30,-1,4,0
0,0.05,9,-1.0,5004,2970,6328,0.593,0.467,105,-1,0,0
0,0.05,8,-1.0,5004,3331,7295,0.666,0.538,105,-1,0,0
0,0.05,7,-1.0,5004,4040,8195,0.807,0.53,105,-1,0,0
0,0.05,6,-1.0,5004,8376,9011,1.674,-0.188,105,-1,0,0
0,0.05,5,-1.0,5004,25224,8705,5.04,-3.439,105,-1,0,0
0,0.05,9,-1.0,3810,2020,4128,0.53,0.4,80,-1,0,0
0,0.05,8,-1.0,3810,2306,4778,0.605,0.449,80,-1,0,0
0,0.05,7,-1.0,3810,2917,5493,0.765,0.428,80,-1,0,0
0,0.05,6,-1.0,3810,6745,6215,1.77,-0.382,80,-1,0,0
0,0.05,5,-1.0,3810,20626,6117,5.412,-3.846,80,-1,0,0
0,0.05,9,-1.0,2555,1169,2257,0.457,0.36,55,-1,0,0
0,0.05,8,-1.0,2555,1340,2673,0.524,0.408,55,-1,0,0
0,0.05,7,-1.0,2555,1817,3203,0.711,0.368,55,-1,0,0
0,0.05,6,-1.0,2555,4911,3611,1.921,-0.661,55,-1,0,0
0,0.05,5,-1.0,2555,15021,3758,5.877,-4.342,55,-1,0,0
0,0.05,9,-1.0,1469,542,1024,0.369,0.329,30,-1,0,0
0,0.05,8,-1.0,1469,627,1162,0.427,0.365,30,-1,0,0
0,0.05,7,-1.0,1469,922,1316,0.627,0.274,30,-1,0,0
0,0.05,6,-1.0,1469,3118,1497,2.121,-1.045,30,-1,0,0
0,0.05,5,-1.0,1469,11663,1538,7.934,-6.628,30,-1,0,0
0,0.05,9,-1.0,5019,1592,4776,0.317,0.317,105,-1,28,0
0,0.05,8,-1.0,5019,1826,5478,0.364,0.364,105,-1,28,0
0,0.05,7,-1.0,5019,2071,6208,0.413,0.412,105,-1,28,0
0,0.05,6,-1.0,5019,2392,7092,0.476,0.465,105,-1,28,0
0,0.05,5,-1.0,5019,2848,7536,0.567,0.433,105,-1,28,0
0,0.05,9,-1.0,3817,1207,3623,0.316,0.316,80,-1,28,0
0,0.05,8,-1.0,3817,1372,4116,0.359,0.36,80,-1,28,0
0,0.05,7,-1.0,3817,1558,4674,0.408,0.408,80,-1,28,0
0,0.05,6,-1.0,3817,1806,5369,0.473,0.464,80,-1,28,0
0,0.05,5,-1.0,3817,2155,5693,0.564,0.432,80,-1,28,0
0,0.05,9,-1.0,2617,835,2505,0.319,0.319,55,-1,28,0
0,0.05,8,-1.0,2617,971,2913,0.371,0.371,55,-1,28,0
0,0.05,7,-1.0,2617,1110,3327,0.424,0.424,55,-1,28,0
0,0.05,6,-1.0,2617,1252,3711,0.478,0.467,55,-1,28,0
0,0.05,5,-1.0,2617,1485,3926,0.567,0.434,55,-1,28,0
0,0.05,9,-1.0,1383,500,1501,0.361,0.362,30,-1,28,0
0,0.05,8,-1.0,1383,571,1713,0.413,0.413,30,-1,28,0
0,0.05,7,-1.0,1383,643,1926,0.465,0.464,30,-1,28,0
0,0.05,6,-1.0,1383,708,2106,0.512,0.502,30,-1,28,0
0,0.05,5,-1.0,1383,809,2145,0.585,0.451,30,-1,28,0
0,0.05,9,-1.0,5193,1619,4850,0.312,0.312,105,-1,24,0
0,0.05,8,-1.0,5193,1834,5490,0.353,0.353,105,-1,24,0
0,0.05,7,-1.0,5193,2072,6193,0.399,0.398,105,-1,24,0
0,0.05,6,-1.0,5193,2448,7158,0.471,0.452,105,-1,24,0
0,0.05,5,-1.0,5193,3273,7699,0.63,0.38,105,-1,24,0
0,0.05,9,-1.0,3798,1248,3735,0.329,0.329,80,-1,24,0
0,0.05,8,-1.0,3798,1429,4283,0.376,0.376,80,-1,24,0
0,0.05,7,-1.0,3798,1622,4855,0.427,0.427,80,-1,24,0
0,0.05,6,-1.0,3798,1906,5597,0.502,0.484,80,-1,24,0
0,0.05,5,-1.0,3798,2485,5890,0.654,0.397,80,-1,24,0
0,0.05,9,-1.0,2589,860,2579,0.332,0.332,55,-1,24,0
0,0.05,8,-1.0,2589,965,2893,0.373,0.373,55,-1,24,0
0,0.05,7,-1.0,2589,1098,3285,0.424,0.423,55,-1,24,0
0,0.05,6,-1.0,2589,1263,3719,0.488,0.473,55,-1,24,0
0,0.05,5,-1.0,2589,1672,3863,0.646,0.369,55,-1,24,0
0,0.05,9,-1.0,1478,463,1385,0.313,0.314,30,-1,24,0
0,0.05,8,-1.0,1478,529,1585,0.358,0.358,30,-1,24,0
0,0.05,7,-1.0,1478,600,1782,0.406,0.401,30,-1,24,0
0,0.05,6,-1.0,1478,702,2052,0.475,0.456,30,-1,24,0
0,0.05,5,-1.0,1478,919,2137,0.621,0.361,30,-1,24,0
0,0.05,9,-1.0,5059,1541,4605,0.305,0.305,105,-1,20,0
0,0.05,8,-1.0,5059,1817,5435,0.359,0.359,105,-1,20,0
0,0.05,7,-1.0,5059,2070,6169,0.409,0.408,105,-1,20,0
0,0.05,6,-1.0,5059,2485,7098,0.491,0.454,105,-1,20,0
0,0.05,5,-1.0,5059,3570,7648,0.706,0.348,105,-1,20,0
0,0.05,9,-1.0,3863,1279,3827,0.331,0.331,80,-1,20,0
0,0.05,8,-1.0,3863,1424,4264,0.369,0.369,80,-1,20,0
0,0.05,7,-1.0,3863,1656,4927,0.429,0.426,80,-1,20,0
0,0.05,6,-1.0,3863,1962,5580,0.508,0.462,80,-1,20,0
0,0.05,5,-1.0,3863,2748,5853,0.711,0.338,80,-1,20,0
0,0.05,9,-1.0,2617,866,2587,0.331,0.331,55,-1,20,0
0,0.05,8,-1.0,2617,970,2902,0.371,0.371,55,-1,20,0
0,0.05,7,-1.0,2617,1084,3245,0.414,0.414,55,-1,20,0
0,0.05,6,-1.0,2617,1272,3684,0.486,0.458,55,-1,20,0
0,0.05,5,-1.0,2617,1841,3922,0.703,0.332,55,-1,20,0
0,0.05,9,-1.0,1433,475,1413,0.331,0.332,30,-1,20,0
0,0.05,8,-1.0,1433,530,1577,0.37,0.37,30,-1,20,0
0,0.05,7,-1.0,1433,593,1759,0.414,0.411,30,-1,20,0
0,0.05,6,-1.0,1433,727,2070,0.507,0.465,30,-1,20,0
0,0.05,5,-1.0,1433,1008,2151,0.703,0.331,30,-1,20,0
0,0.05,9,-1.0,4863,1602,4766,0.329,0.33,105,-1,16,0
0,0.05,8,-1.0,4863,1820,5426,0.374,0.374,105,-1,16,0
0,0.05,7,-1.0,4863,2084,6169,0.428,0.425,105,-1,16,0
0,0.05,6,-1.0,4863,2566,7138,0.528,0.47,105,-1,16,0
0,0.05,5,-1.0,4863,3816,7719,0.785,0.34,105,-1,16,0
0,0.05,9,-1.0,3680,1234,3673,0.335,0.336,80,-1,16,0
0,0.05,8,-1.0,3680,1406,4190,0.382,0.382,80,-1,16,0
0,0.05,7,-1.0,3680,1637,4854,0.445,0.442,80,-1,16,0
0,0.05,6,-1.0,3680,1975,5434,0.537,0.462,80,-1,16,0
0,0.05,5,-1.0,3680,3001,5926,0.815,0.325,80,-1,16,0
0,0.05,9,-1.0,2693,878,2615,0.326,0.326,55,-1,16,0
0,0.05,8,-1.0,2693,982,2923,0.365,0.364,55,-1,16,0
0,0.05,7,-1.0,2693,1127,3326,0.418,0.412,55,-1,16,0
0,0.05,6,-1.0,2693,1411,3815,0.524,0.436,55,-1,16,0
0,0.05,5,-1.0,2693,2158,4154,0.801,0.293,55,-1,16,0
0,0.05,9,-1.0,1408,452,1343,0.321,0.322,30,-1,16,0
0,0.05,8,-1.0,1408,514,1526,0.365,0.366,30,-1,16,0
0,0.05,7,-1.0,1408,613,1820,0.435,0.433,30,-1,16,0
0,0.05,6,-1.0,1408,734,1992,0.521,0.432,30,-1,16,0
0,0.05,5,-1.0,1408,1090,2098,0.774,0.28,30,-1,16,0
0,0.05,9,-1.0,4997,1691,4994,0.338,0.339,105,-1,12,0
0,0.05,8,-1.0,4997,1932,5701,0.387,0.386,105,-1,12,0
0,0.05,7,-1.0,4997,2231,6501,0.446,0.437,105,-1,12,0
0,0.05,6,-1.0,4997,2849,7437,0.57,0.452,105,-1,12,0
0,0.05,5,-1.0,4997,4487,8051,0.898,0.271,105,-1,12,0
0,0.05,9,-1.0,3819,1248,3677,0.327,0.327,80,-1,12,0
0,0.05,8,-1.0,3819,1428,4204,0.374,0.374,80,-1,12,0
0,0.05,7,-1.0,3819,1633,4757,0.427,0.418,80,-1,12,0
0,0.05,6,-1.0,3819,2077,5466,0.544,0.437,80,-1,12,0
0,0.05,5,-1.0,3819,3220,5863,0.843,0.27,80,-1,12,0
0,0.05,9,-1.0,2737,886,2608,0.324,0.324,55,-1,12,0
0,0.05,8,-1.0,2737,1012,2980,0.37,0.369,55,-1,12,0
0,0.05,7,-1.0,2737,1171,3426,0.428,0.42,55,-1,12,0
0,0.05,6,-1.0,2737,1511,3975,0.552,0.436,55,-1,12,0
0,0.05,5,-1.0,2737,2430,4245,0.888,0.228,55,-1,12,0
0,0.05,9,-1.0,1388,462,1363,0.333,0.333,30,-1,12,0
0,0.05,8,-1.0,1388,540,1594,0.389,0.388,30,-1,12,0
0,0.05,7,-1.0,1388,619,1819,0.446,0.441,30,-1,12,0
0,0.05,6,-1.0,1388,785,2057,0.565,0.446,30,-1,12,0
0,0.05,5,-1.0,1388,1234,2176,0.888,0.243,30,-1,12,0
0,0.05,9,-1.0,4936,1696,4910,0.344,0.344,105,-1,8,0
0,0.05,8,-1.0,4936,1961,5644,0.397,0.394,105,-1,8,0
0,0.05,7,-1.0,4936,2321,6563,0.47,0.454,105,-1,8,0
0,0.05,6,-1.0,4936,3053,7390,0.618,0.437,105,-1,8,0
0,0.05,5,-1.0,4936,5378,7890,1.089,0.11,105,-1,8,0
0,0.05,9,-1.0,3735,1244,3579,0.333,0.333,80,-1,8,0
0,0.05,8,-1.0,3735,1449,4181,0.388,0.387,80,-1,8,0
0,0.05,7,-1.0,3735,1731,4918,0.463,0.446,80,-1,8,0
0,0.05,6,-1.0,3735,2304,5701,0.617,0.451,80,-1,8,0
0,0.05,5,-1.0,3735,4162,6108,1.114,0.116,80,-1,8,0
0,0.05,9,-1.0,2587,861,2460,0.333,0.333,55,-1,8,0
0,0.05,8,-1.0,2587,990,2872,0.383,0.383,55,-1,8,0
0,0.05,7,-1.0,2587,1164,3334,0.45,0.435,55,-1,8,0
0,0.05,6,-1.0,2587,1545,3833,0.597,0.433,55,-1,8,0
0,0.05,5,-1.0,2587,2837,4125,1.096,0.095,55,-1,8,0
0,0.05,9,-1.0,1453,427,1234,0.294,0.294,30,-1,8,0
0,0.05,8,-1.0,1453,480,1395,0.33,0.329,30,-1,8,0
0,0.05,7,-1.0,1453,574,1659,0.395,0.387,30,-1,8,0
0,0.05,6,-1.0,1453,794,1992,0.546,0.404,30,-1,8,0
0,0.05,5,-1.0,1453,1552,2183,1.067,0.067,30,-1,8,0
0,0.05,9,-1.0,4949,1799,4942,0.363,0.364,105,-1,4,0
0,0.05,8,-1.0,4949,2090,5744,0.422,0.42,105,-1,4,0
0,0.05,7,-1.0,4949,2517,6773,0.508,0.487,105,-1,4,0
0,0.05,6,-1.0,4949,3556,7855,0.718,0.449,105,-1,4,0
0,0.05,5,-1.0,4949,8184,7966,1.653,-0.363,105,-1,4,0
0,0.05,9,-1.0,3811,1315,3588,0.345,0.345,80,-1,4,0
0,0.05,8,-1.0,3811,1523,4217,0.4,0.399,80,-1,4,0
0,0.05,7,-1.0,3811,1819,4877,0.477,0.451,80,-1,4,0
0,0.05,6,-1.0,3811,2621,5632,0.688,0.396,80,-1,4,0
0,0.05,5,-1.0,3811,6531,5906,1.713,-0.448,80,-1,4,0
0,0.05,9,-1.0,2632,895,2467,0.34,0.34,55,-1,4,0
0,0.05,8,-1.0,2632,1036,2871,0.393,0.393,55,-1,4,0
0,0.05,7,-1.0,2632,1231,3324,0.468,0.443,55,-1,4,0
0,0.05,6,-1.0,2632,1820,3806,0.691,0.363,55,-1,4,0
0,0.05,5,-1.0,2632,5068,4025,1.925,-0.664,55,-1,4,0
0,0.05,9,-1.0,1373,444,1206,0.323,0.324,30,-1,4,0
0,0.05,8,-1.0,1373,505,1382,0.368,0.367,30,-1,4,0
0,0.05,7,-1.0,1373,594,1584,0.432,0.405,30,-1,4,0
0,0.05,6,-1.0,1373,927,1852,0.675,0.311,30,-1,4,0
0,0.05,5,-1.0,1373,2761,1987,2.009,-0.78,30,-1,4,0
0,0.05,9,-1.0,5045,2963,6428,0.587,0.469,105,-1,0,0
0,0.05,8,-1.0,5045,3301,7277,0.654,0.525,105,-1,0,0
0,0.05,7,-1.0,5045,4004,8172,0.793,0.521,105,-1,0,0
0,0.05,6,-1.0,5045,8264,9062,1.638,-0.167,105,-1,0,0
0,0.05,5,-1.0,5045,25212,8651,4.996,-3.41,105,-1,0,0
0,0.05,9,-1.0,3693,1916,4008,0.519,0.404,80,-1,0,0
0,0.05,8,-1.0,3693,2131,4505,0.577,0.446,80,-1,0,0
0,0.05,7,-1.0,3693,2707,5223,0.733,0.436,80,-1,0,0
0,0.05,6,-1.0,3693,6236,5896,1.688,-0.336,80,-1,0,0
0,0.05,5,-1.0,3693,19735,5676,5.342,-3.821,80,-1,0,0
0,0.05,9,-1.0,2545,1173,2293,0.461,0.361,55,-1,0,0
0,0.05,8,-1.0,2545,1380,2771,0.542,0.402,55,-1,0,0
0,0.05,7,-1.0,2545,1812,3255,0.712,0.37,55,-1,0,0
0,0.05,6,-1.0,2545,4667,3681,1.833,-0.573,55,-1,0,0
0,0.05,5,-1.0,2545,15055,3729,5.913,-4.403,55,-1,0,0
0,0.05,9,-1.0,1411,543,1012,0.385,0.333,30,-1,0,0
0,0.05,8,-1.0,1411,611,1100,0.433,0.347,30,-1,0,0
0,0.05,7,-1.0,1411,885,1250,0.627,0.264,30,-1,0,0
0,0.05,6,-1.0,1411,2784,1444,1.972,-0.892,30,-1,0,0
0,0.05,5,-1.0,1411,11043,1530,7.821,-6.512,30,-1,0,0
0,0.05,9,-1.0,5061,1689,5067,0.334,0.334,105,-1,28,0
0,0.05,8,-1.0,5061,1924,5766,0.38,0.379,105,-1,28,0
0,0.05,7,-1.0,5061,2142,6426,0.423,0.423,105,-1,28,0
0,0.05,6,-1.0,5061,2490,7420,0.492,0.485,105,-1,28,0
0,0.05,5,-1.0,5061,2927,7853,0.578,0.457,105,-1,28,0
0,0.05,9,-1.0,3704,1210,3632,0.327,0.327,80,-1,28,0
0,0.05,8,-1.0,3704,1387,4163,0.374,0.375,80,-1,28,0
0,0.05,7,-1.0,3704,1573,4718,0.425,0.424,80,-1,28,0
0,0.05,6,-1.0,3704,1788,5318,0.483,0.474,80,-1,28,0
0,0.05,5,-1.0,3704,2092,5567,0.565,0.435,80,-1,28,0
0,0.05,9,-1.0,2620,848,2544,0.324,0.324,55,-1,28,0
0,0.05,8,-1.0,2620,971,2914,0.37,0.371,55,-1,28,0
0,0.05,7,-1.0,2620,1102,3294,0.42,0.418,55,-1,28,0
0,0.05,6,-1.0,2620,1256,3727,0.479,0.468,55,-1,28,0
0,0.05,5,-1.0,2620,1496,3936,0.571,0.432,55,-1,28,0
0,0.05,9,-1.0,1413,489,1468,0.346,0.347,30,-1,28,0
0,0.05,8,-1.0,1413,553,1659,0.391,0.392,30,-1,28,0
0,0.05,7,-1.0,1413,623,1867,0.441,0.44,30,-1,28,0
0,0.05,6,-1.0,1413,689,2038,0.487,0.475,30,-1,28,0
0,0.05,5,-1.0,1413,791,2090,0.559,0.431,30,-1,28,0
0,0.05,9,-1.0,4882,1628,4882,0.333,0.334,105,-1,24,0
0,0.05,8,-1.0,4882,1854,5560,0.38,0.38,105,-1,24,0
0,0.05,7,-1.0,4882,2114,6313,0.433,0.43,105,-1,24,0
0,0.05,6,-1.0,4882,2456,7208,0.503,0.485,105,-1,24,0
0,0.05,5,-1.0,4882,3222,7714,0.66,0.414,105,-1,24,0
0,0.05,9,-1.0,3730,1312,3933,0.352,0.352,80,-1,24,0
0,0.05,8,-1.0,3730,1485,4451,0.398,0.398,80,-1,24,0
0,0.05,7,-1.0,3730,1666,4980,0.447,0.445,80,-1,24,0
0,0.05,6,-1.0,3730,1879,5527,0.504,0.489,80,-1,24,0
0,0.05,5,-1.0,3730,2434,5883,0.652,0.42,80,-1,24,0
0,0.05,9,-1.0,2632,904,2706,0.343,0.344,55,-1,24,0
0,0.05,8,-1.0,2632,1003,3008,0.381,0.381,55,-1,24,0
0,0.05,7,-1.0,2632,1123,3357,0.427,0.425,55,-1,24,0
0,0.05,6,-1.0,2632,1284,3747,0.488,0.466,55,-1,24,0
0,0.05,5,-1.0,2632,1624,3971,0.617,0.405,55,-1,24,0
0,0.05,9,-1.0,1406,489,1464,0.348,0.348,30,-1,24,0
0,0.05,8,-1.0,1406,563,1684,0.4,0.401,30,-1,24,0
0,0.05,7,-1.0,1406,626,1870,0.445,0.443,30,-1,24,0
0,0.05,6,-1.0,1406,718,2084,0.51,0.483,30,-1,24,0
0,0.05,5,-1.0,1406,924,2189,0.657,0.403,30,-1,24,0
0,0.05,9,-1.0,4941,1646,4906,0.333,0.333,105,-1,20,0
0,0.05,8,-1.0,4941,1847,5521,0.374,0.374,105,-1,20,0
0,0.05,7,-1.0,4941,2119,6296,0.429,0.425,105,-1,20,0
0,0.05,6,-1.0,4941,2505,7195,0.507,0.471,105,-1,20,0
0,0.05,5,-1.0,4941,3523,7685,0.713,0.362,105,-1,20,0
0,0.05,9,-1.0,3669,1244,3714,0.339,0.339,80,-1,20,0
0,0.05,8,-1.0,3669,1415,4226,0.386,0.385,80,-1,20,0
0,0.05,7,-1.0,3669,1591,4732,0.434,0.43,80,-1,20,0
0,0.05,6,-1.0,3669,1855,5285,0.505,0.462,80,-1,20,0
0,0.05,5,-1.0,3669,2640,5757,0.719,0.366,80,-1,20,0
0,0.05,9,-1.0,2602,839,2511,0.322,0.323,55,-1,20,0
0,0.05,8,-1.0,2602,971,2902,0.373,0.373,55,-1,20,0
0,0.05,7,-1.0,2602,1106,3279,0.425,0.419,55,-1,20,0
0,0.05,6,-1.0,2602,1329,3789,0.511,0.469,55,-1,20,0
0,0.05,5,-1.0,2602,1819,3971,0.699,0.356,55,-1,20,0
0,0.05,9,-1.0,1339,408,1222,0.304,0.305,30,-1,20,0
0,0.05,8,-1.0,1339,468,1402,0.349,0.35,30,-1,20,0
0,0.05,7,-1.0,1339,541,1595,0.404,0.395,30,-1,20,0
0,0.05,6,-1.0,1339,652,1838,0.487,0.437,30,-1,20,0
0,0.05,5,-1.0,1339,919,1905,0.686,0.298,30,-1,20,0
0,0.05,9,-1.0,5079,1682,5014,0.331,0.331,105,-1,16,0
0,0.05,8,-1.0,5079,1909,5682,0.376,0.376,105,-1,16,0
0,0.05,7,-1.0,5079,2170,6401,0.427,0.421,105,-1,16,0
0,0.05,6,-1.0,5079,2705,7430,0.532,0.459,105,-1,16,0
0,0.05,5,-1.0,5079,3991,8072,0.786,0.339,105,-1,16,0
0,0.05,9,-1.0,3832,1251,3720,0.326,0.327,80,-1,16,0
0,0.05,8,-1.0,3832,1430,4250,0.373,0.372,80,-1,16,0
0,0.05,7,-1.0,3832,1651,4848,0.431,0.42,80,-1,16,0
0,0.05,6,-1.0,3832,1993,5449,0.52,0.443,80,-1,16,0
0,0.05,5,-1.0,3832,2931,5862,0.765,0.314,80,-1,16,0
0,0.05,9,-1.0,2588,879,2616,0.34,0.34,55,-1,16,0
0,0.05,8,-1.0,2588,992,2950,0.383,0.382,55,-1,16,0
0,0.05,7,-1.0,2588,1123,3335,0.434,0.431,55,-1,16,0
0,0.05,6,-1.0,2588,1368,3773,0.528,0.455,55,-1,16,0
