InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,9,-1.0,3318,65933,3502,19.865,1.055,-17.755,70,-1,9,-659
0,0.05,8,-1.0,3318,65935,3960,19.866,1.193,-17.48,70,-1,9,-771
0,0.05,7,-1.0,3318,65937,4416,19.867,1.331,-17.205000000000002,70,-1,9,-826
0,0.05,6,-1.0,3318,65939,4886,19.867,1.472,-16.923000000000002,70,-1,9,-851
0,0.05,5,-1.0,3318,65941,5232,19.868,1.576,-16.715999999999998,70,-1,9,-653
0,0.05,9,-1.0,2116,43029,2260,20.325,1.068,-18.189,45,-1,9,-387
0,0.05,8,-1.0,2116,43031,2562,20.326,1.21,-17.906,45,-1,9,-443
0,0.05,7,-1.0,2116,43033,2874,20.327,1.358,-17.611,45,-1,9,-501
0,0.05,6,-1.0,2116,43035,3156,20.328,1.491,-17.346,45,-1,9,-511
0,0.05,5,-1.0,2116,43037,3380,20.329,1.597,-17.135,45,-1,9,-402
0,0.05,9,-1.0,957,18887,906,19.715,0.946,-17.823,20,-1,9,-148
0,0.05,8,-1.0,957,18889,1054,19.717,1.1,-17.517,20,-1,9,-187
0,0.05,7,-1.0,957,18891,1180,19.719,1.232,-17.255000000000003,20,-1,9,-207
0,0.05,6,-1.0,957,18893,1306,19.721,1.363,-16.995,20,-1,9,-228
0,0.05,5,-1.0,957,18895,1456,19.723,1.52,-16.683,20,-1,9,-199
0,0.05,9,-1.0,4489,89524,4752,19.939,1.058,-17.823,95,-1,8,-882
0,0.05,8,-1.0,4489,89526,5406,19.939,1.204,-17.531,95,-1,8,-1021
0,0.05,7,-1.0,4489,89528,6010,19.939,1.339,-17.261,95,-1,8,-1083
0,0.05,6,-1.0,4489,89530,6660,19.94,1.483,-16.974,95,-1,8,-1117
0,0.05,5,-1.0,4489,89532,7214,19.94,1.607,-16.726000000000003,95,-1,8,-911
0,0.05,9,-1.0,3389,66508,3370,19.619,0.994,-17.631,70,-1,8,-648
0,0.05,8,-1.0,3389,66510,3900,19.619,1.15,-17.319,70,-1,8,-772
0,0.05,7,-1.0,3389,66512,4388,19.62,1.294,-17.032,70,-1,8,-830
0,0.05,6,-1.0,3389,66514,4896,19.621,1.444,-16.732999999999997,70,-1,8,-869
0,0.05,5,-1.0,3389,66516,5270,19.621,1.555,-16.511,70,-1,8,-711
0,0.05,9,-1.0,2151,42279,2200,19.646,1.022,-17.602,45,-1,8,-368
0,0.05,8,-1.0,2151,42281,2488,19.647,1.156,-17.334999999999997,45,-1,8,-426
0,0.05,7,-1.0,2151,42283,2808,19.648,1.305,-17.038,45,-1,8,-486
0,0.05,6,-1.0,2151,42285,3060,19.649,1.422,-16.805,45,-1,8,-496
0,0.05,5,-1.0,2151,42287,3352,19.65,1.558,-16.534,45,-1,8,-409
0,0.05,9,-1.0,969,19028,950,19.616,0.979,-17.658,20,-1,8,-193
0,0.05,8,-1.0,969,19030,1142,19.619,1.177,-17.265,20,-1,8,-237
0,0.05,7,-1.0,969,19032,1258,19.621,1.297,-17.026999999999997,20,-1,8,-240
0,0.05,6,-1.0,969,19034,1388,19.623,1.431,-16.761000000000003,20,-1,8,-239
0,0.05,5,-1.0,969,19036,1446,19.625,1.491,-16.643,20,-1,8,-160
0,0.05,9,-1.0,4515,90594,4722,20.061,1.046,-17.969,95,-1,7,-888
0,0.05,8,-1.0,4515,90596,5398,20.061,1.195,-17.671,95,-1,7,-1039
0,0.05,7,-1.0,4515,90598,6072,20.062,1.345,-17.372,95,-1,7,-1172
0,0.05,6,-1.0,4515,90600,6604,20.062,1.462,-17.138,95,-1,7,-1164
0,0.05,5,-1.0,4515,90602,7198,20.062,1.594,-16.874000000000002,95,-1,7,-969
0,0.05,9,-1.0,3369,67039,3564,19.893,1.058,-17.777,70,-1,7,-661
0,0.05,8,-1.0,3369,67041,4060,19.893,1.205,-17.483,70,-1,7,-746
0,0.05,7,-1.0,3369,67043,4528,19.894,1.344,-17.206,70,-1,7,-834
0,0.05,6,-1.0,3369,67045,5046,19.895,1.497,-16.901,70,-1,7,-907
0,0.05,5,-1.0,3369,67047,5436,19.895,1.613,-16.669,70,-1,7,-737
0,0.05,9,-1.0,2145,43017,2224,20.045,1.036,-17.973000000000003,45,-1,7,-413
0,0.05,8,-1.0,2145,43019,2558,20.046,1.192,-17.662,45,-1,7,-485
0,0.05,7,-1.0,2145,43021,2868,20.047,1.336,-17.375,45,-1,7,-530
0,0.05,6,-1.0,2145,43023,3174,20.048,1.479,-17.089999999999996,45,-1,7,-537
0,0.05,5,-1.0,2145,43025,3454,20.049,1.61,-16.829,45,-1,7,-431
0,0.05,9,-1.0,960,19278,956,20.06,0.995,-18.07,20,-1,7,-187
0,0.05,8,-1.0,960,19280,1106,20.062,1.151,-17.76,20,-1,7,-216
0,0.05,7,-1.0,960,19282,1280,20.065,1.332,-17.401,20,-1,7,-253
0,0.05,6,-1.0,960,19284,1400,20.067,1.457,-17.153,20,-1,7,-250
0,0.05,5,-1.0,960,19286,1510,20.069,1.571,-16.927,20,-1,7,-194
0,0.05,9,-1.0,4562,90389,4684,19.809,1.027,-17.755000000000003,95,-1,6,-869
0,0.05,8,-1.0,4562,90391,5300,19.81,1.162,-17.485999999999997,95,-1,6,-1022
0,0.05,7,-1.0,4562,90393,5906,19.81,1.294,-17.221999999999998,95,-1,6,-1103
0,0.05,6,-1.0,4562,90395,6604,19.81,1.447,-16.915999999999997,95,-1,6,-1161
0,0.05,5,-1.0,4562,90397,7154,19.811,1.568,-16.675,95,-1,6,-966
0,0.05,9,-1.0,3382,66995,3506,19.803,1.036,-17.731,70,-1,6,-658
0,0.05,8,-1.0,3382,66997,4028,19.804,1.191,-17.421999999999997,70,-1,6,-781
0,0.05,7,-1.0,3382,66999,4530,19.805,1.339,-17.127,70,-1,6,-878
0,0.05,6,-1.0,3382,67001,4932,19.805,1.458,-16.889,70,-1,6,-858
0,0.05,5,-1.0,3382,67003,5360,19.806,1.584,-16.638,70,-1,6,-735
0,0.05,9,-1.0,2168,42489,2110,19.589,0.973,-17.642999999999997,45,-1,6,-362
0,0.05,8,-1.0,2168,42491,2462,19.59,1.135,-17.32,45,-1,6,-463
0,0.05,7,-1.0,2168,42493,2802,19.591,1.292,-17.007,45,-1,6,-525
0,0.05,6,-1.0,2168,42495,3128,19.592,1.442,-16.708,45,-1,6,-524
0,0.05,5,-1.0,2168,42497,3390,19.593,1.563,-16.467,45,-1,6,-438
0,0.05,9,-1.0,990,19087,986,19.26,0.995,-17.270000000000003,20,-1,6,-181
0,0.05,8,-1.0,990,19089,1142,19.262,1.152,-16.958000000000002,20,-1,6,-208
0,0.05,7,-1.0,990,19091,1308,19.264,1.32,-16.624,20,-1,6,-234
0,0.05,6,-1.0,990,19093,1456,19.266,1.469,-16.328,20,-1,6,-237
0,0.05,5,-1.0,990,19095,1576,19.268,1.59,-16.088,20,-1,6,-197
0,0.05,9,-1.0,4542,89272,4674,19.65,1.029,-17.592,95,-1,5,-931
0,0.05,8,-1.0,4542,89274,5394,19.651,1.187,-17.277,95,-1,5,-1096
0,0.05,7,-1.0,4542,89276,6076,19.651,1.337,-16.977,95,-1,5,-1181
0,0.05,6,-1.0,4542,89278,6756,19.652,1.487,-16.678,95,-1,5,-1249
0,0.05,5,-1.0,4542,89280,7174,19.652,1.579,-16.494,95,-1,5,-952
0,0.05,9,-1.0,3232,65961,3338,20.402,1.032,-18.338,70,-1,5,-600
0,0.05,8,-1.0,3232,65963,3836,20.403,1.187,-18.029,70,-1,5,-710
0,0.05,7,-1.0,3232,65965,4286,20.404,1.326,-17.752,70,-1,5,-781
0,0.05,6,-1.0,3232,65967,4758,20.404,1.472,-17.46,70,-1,5,-795
0,0.05,5,-1.0,3232,65969,5198,20.405,1.608,-17.189,70,-1,5,-664
0,0.05,9,-1.0,2197,42492,2156,19.332,0.981,-17.37,45,-1,5,-413
0,0.05,8,-1.0,2197,42494,2516,19.333,1.145,-17.043,45,-1,5,-464
0,0.05,7,-1.0,2197,42496,2866,19.334,1.304,-16.726,45,-1,5,-545
0,0.05,6,-1.0,2197,42498,3208,19.335,1.46,-16.415,45,-1,5,-568
0,0.05,5,-1.0,2197,42500,3458,19.336,1.573,-16.189999999999998,45,-1,5,-440
0,0.05,9,-1.0,985,19340,948,19.615,0.961,-17.692999999999998,20,-1,5,-162
0,0.05,8,-1.0,985,19342,1066,19.617,1.081,-17.455000000000002,20,-1,5,-190
0,0.05,7,-1.0,985,19344,1220,19.619,1.237,-17.145,20,-1,5,-222
0,0.05,6,-1.0,985,19346,1364,19.621,1.383,-16.854999999999997,20,-1,5,-230
0,0.05,5,-1.0,985,19348,1482,19.623,1.503,-16.617,20,-1,5,-193
0,0.05,9,-1.0,4527,89594,4828,19.787,1.066,-17.654999999999998,95,-1,4,-991
0,0.05,8,-1.0,4527,89596,5460,19.787,1.206,-17.375,95,-1,4,-1127
0,0.05,7,-1.0,4527,89598,6158,19.788,1.36,-17.068,95,-1,4,-1202
0,0.05,6,-1.0,4527,89600,6776,19.788,1.496,-16.796,95,-1,4,-1237
0,0.05,5,-1.0,4527,89602,7326,19.788,1.618,-16.552,95,-1,4,-1027
0,0.05,9,-1.0,3284,66203,3312,20.153,1.008,-18.137,70,-1,4,-624
0,0.05,8,-1.0,3284,66205,3858,20.154,1.174,-17.806,70,-1,4,-725
0,0.05,7,-1.0,3284,66207,4362,20.154,1.328,-17.498,70,-1,4,-809
0,0.05,6,-1.0,3284,66209,4814,20.155,1.465,-17.225,70,-1,4,-840
0,0.05,5,-1.0,3284,66211,5228,20.156,1.591,-16.974,70,-1,4,-708
0,0.05,9,-1.0,2173,42669,2152,19.627,0.99,-17.647,45,-1,4,-398
0,0.05,8,-1.0,2173,42671,2528,19.628,1.163,-17.302,45,-1,4,-480
0,0.05,7,-1.0,2173,42673,2824,19.629,1.299,-17.031000000000002,45,-1,4,-516
0,0.05,6,-1.0,2173,42675,3130,19.63,1.44,-16.75,45,-1,4,-538
0,0.05,5,-1.0,2173,42677,3460,19.631,1.592,-16.447,45,-1,4,-503
0,0.05,9,-1.0,952,18881,916,19.812,0.961,-17.89,20,-1,4,-167
0,0.05,8,-1.0,952,18883,1048,19.814,1.1,-17.614,20,-1,4,-193
0,0.05,7,-1.0,952,18885,1232,19.816,1.293,-17.23,20,-1,4,-222
0,0.05,6,-1.0,952,18887,1366,19.818,1.433,-16.952,20,-1,4,-220
0,0.05,5,-1.0,952,18889,1494,19.821,1.568,-16.685000000000002,20,-1,4,-165
0,0.05,9,-1.0,4518,90731,4828,20.078,1.068,-17.942,95,-1,3,-1028
0,0.05,8,-1.0,4518,90733,5494,20.078,1.216,-17.646,95,-1,3,-1152
0,0.05,7,-1.0,4518,90735,6116,20.079,1.353,-17.373,95,-1,3,-1240
0,0.05,6,-1.0,4518,90737,6718,20.079,1.487,-17.105,95,-1,3,-1270
0,0.05,5,-1.0,4518,90739,7220,20.079,1.598,-16.883,95,-1,3,-1025
0,0.05,9,-1.0,3296,66348,3302,20.124,1.002,-18.119999999999997,70,-1,3,-695
0,0.05,8,-1.0,3296,66350,3770,20.124,1.143,-17.837999999999997,70,-1,3,-770
0,0.05,7,-1.0,3296,66352,4334,20.125,1.315,-17.495,70,-1,3,-873
0,0.05,6,-1.0,3296,66354,4866,20.126,1.476,-17.174,70,-1,3,-899
0,0.05,5,-1.0,3296,66356,5284,20.126,1.603,-16.92,70,-1,3,-758
0,0.05,9,-1.0,2092,42302,2060,20.211,0.984,-18.243,45,-1,3,-412
0,0.05,8,-1.0,2092,42304,2366,20.212,1.13,-17.951999999999998,45,-1,3,-451
0,0.05,7,-1.0,2092,42306,2678,20.213,1.28,-17.653000000000002,45,-1,3,-493
0,0.05,6,-1.0,2092,42308,3042,20.214,1.453,-17.308,45,-1,3,-543
0,0.05,5,-1.0,2092,42310,3330,20.215,1.591,-17.033,45,-1,3,-429
0,0.05,9,-1.0,932,18882,854,20.238,0.915,-18.408,20,-1,3,-167
0,0.05,8,-1.0,932,18884,1014,20.24,1.087,-18.066,20,-1,3,-190
0,0.05,7,-1.0,932,18886,1176,20.242,1.26,-17.722,20,-1,3,-227
0,0.05,6,-1.0,932,18888,1312,20.244,1.406,-17.432,20,-1,3,-240
0,0.05,5,-1.0,932,18890,1432,20.247,1.535,-17.177,20,-1,3,-190
0,0.05,9,-1.0,4645,89972,4800,19.365,1.033,-17.299,95,-1,2,-1043
0,0.05,8,-1.0,4645,89974,5462,19.366,1.176,-17.014,95,-1,2,-1161
0,0.05,7,-1.0,4645,89976,6144,19.366,1.322,-16.722,95,-1,2,-1269
0,0.05,6,-1.0,4645,89978,6778,19.367,1.459,-16.449,95,-1,2,-1314
0,0.05,5,-1.0,4645,89980,7338,19.367,1.579,-16.209,95,-1,2,-1086
0,0.05,9,-1.0,3234,66419,3222,20.531,0.996,-18.538999999999998,70,-1,2,-669
0,0.05,8,-1.0,3234,66421,3686,20.532,1.139,-18.254,70,-1,2,-764
0,0.05,7,-1.0,3234,66423,4196,20.533,1.297,-17.939,70,-1,2,-846
0,0.05,6,-1.0,3234,66425,4656,20.533,1.439,-17.655,70,-1,2,-867
0,0.05,5,-1.0,3234,66427,5036,20.534,1.557,-17.419999999999998,70,-1,2,-718
0,0.05,9,-1.0,2203,42569,2018,19.314,0.916,-17.482,45,-1,2,-443
0,0.05,8,-1.0,2203,42571,2332,19.315,1.058,-17.199,45,-1,2,-498
0,0.05,7,-1.0,2203,42573,2678,19.316,1.215,-16.886,45,-1,2,-560
0,0.05,6,-1.0,2203,42575,3010,19.317,1.366,-16.585,45,-1,2,-584
0,0.05,5,-1.0,2203,42577,3328,19.318,1.51,-16.298000000000002,45,-1,2,-531
0,0.05,9,-1.0,972,19055,856,19.584,0.88,-17.823999999999998,20,-1,2,-176
0,0.05,8,-1.0,972,19057,990,19.586,1.017,-17.552,20,-1,2,-202
0,0.05,7,-1.0,972,19059,1146,19.588,1.178,-17.232,20,-1,2,-216
0,0.05,6,-1.0,972,19061,1300,19.59,1.336,-16.918,20,-1,2,-228
0,0.05,5,-1.0,972,19063,1442,19.592,1.482,-16.628,20,-1,2,-207
0,0.05,9,-1.0,4489,90782,4652,20.219,1.036,-18.147000000000002,95,-1,1,-1137
0,0.05,8,-1.0,4489,90784,5290,20.219,1.178,-17.863,95,-1,1,-1259
0,0.05,7,-1.0,4489,90786,5960,20.22,1.327,-17.566,95,-1,1,-1348
0,0.05,6,-1.0,4489,90788,6602,20.22,1.47,-17.279999999999998,95,-1,1,-1362
0,0.05,5,-1.0,4489,90790,7196,20.22,1.603,-17.014,95,-1,1,-1042
0,0.05,9,-1.0,3449,66326,3238,19.225,0.939,-17.347,70,-1,1,-784
0,0.05,8,-1.0,3449,66328,3766,19.226,1.092,-17.041999999999998,70,-1,1,-853
0,0.05,7,-1.0,3449,66330,4294,19.226,1.245,-16.735999999999997,70,-1,1,-946
0,0.05,6,-1.0,3449,66332,4800,19.227,1.391,-16.445,70,-1,1,-987
0,0.05,5,-1.0,3449,66334,5298,19.227,1.536,-16.155,70,-1,1,-826
0,0.05,9,-1.0,2120,42210,2034,19.901,0.959,-17.983,45,-1,1,-481
0,0.05,8,-1.0,2120,42212,2258,19.902,1.065,-17.772000000000002,45,-1,1,-517
0,0.05,7,-1.0,2120,42214,2514,19.903,1.185,-17.532999999999998,45,-1,1,-537
0,0.05,6,-1.0,2120,42216,2810,19.904,1.325,-17.254,45,-1,1,-539
0,0.05,5,-1.0,2120,42218,3084,19.905,1.454,-16.997,45,-1,1,-447
0,0.05,9,-1.0,1024,19258,868,18.788,0.847,-17.094,20,-1,1,-213
0,0.05,8,-1.0,1024,19260,992,18.79,0.968,-16.854,20,-1,1,-244
0,0.05,7,-1.0,1024,19262,1106,18.792,1.079,-16.634,20,-1,1,-251
0,0.05,6,-1.0,1024,19264,1248,18.794,1.218,-16.358,20,-1,1,-262
0,0.05,5,-1.0,1024,19266,1382,18.796,1.348,-16.099999999999998,20,-1,1,-246
0,0.05,9,-1.0,4551,90914,4514,19.972,0.992,-17.988,95,-1,0,-1066
0,0.05,8,-1.0,4551,90916,5070,19.973,1.114,-17.744999999999997,95,-1,0,-1201
0,0.05,7,-1.0,4551,90918,5660,19.973,1.243,-17.487,95,-1,0,-1243
0,0.05,6,-1.0,4551,90920,6242,19.974,1.371,-17.232,95,-1,0,-1252
0,0.05,5,-1.0,4551,90922,6934,19.974,1.523,-16.928,95,-1,0,-778
0,0.05,9,-1.0,3339,66268,2828,19.841,0.847,-18.147000000000002,70,-1,0,-691
0,0.05,8,-1.0,3339,66270,3288,19.841,0.984,-17.873,70,-1,0,-879
0,0.05,7,-1.0,3339,66272,3734,19.842,1.118,-17.605999999999998,70,-1,0,-970
0,0.05,6,-1.0,3339,66274,4222,19.843,1.264,-17.315,70,-1,0,-929
0,0.05,5,-1.0,3339,66276,4758,19.843,1.425,-16.993,70,-1,0,-663
0,0.05,9,-1.0,2172,42558,1662,19.585,0.765,-18.055,45,-1,0,-745
0,0.05,8,-1.0,2172,42560,1898,19.586,0.873,-17.84,45,-1,0,-826
0,0.05,7,-1.0,2172,42562,2176,19.587,1.001,-17.585,45,-1,0,-876
0,0.05,6,-1.0,2172,42564,2428,19.588,1.117,-17.354,45,-1,0,-775
0,0.05,5,-1.0,2172,42566,2740,19.589,1.261,-17.067,45,-1,0,-578
0,0.05,9,-1.0,936,19167,636,20.456,0.679,-19.098,20,-1,0,-294
0,0.05,8,-1.0,936,19169,744,20.458,0.794,-18.869999999999997,20,-1,0,-353
0,0.05,7,-1.0,936,19171,854,20.46,0.911,-18.638,20,-1,0,-407
0,0.05,6,-1.0,936,19173,966,20.462,1.031,-18.4,20,-1,0,-456
0,0.05,5,-1.0,936,19175,1100,20.464,1.174,-18.116,20,-1,0,-500
