InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,8,-1.0,1491,295,1029,0.198,0.198,30,-1,40,0
0,0.05,7,-1.0,1491,366,1254,0.245,0.245,30,-1,40,0
0,0.05,6,-1.0,1491,430,1437,0.288,0.267,30,-1,40,0
0,0.05,5,-1.0,1491,323,876,0.216,0.078,30,-1,40,0
0,0.05,9,-1.0,4895,1030,3376,0.21,0.211,105,-1,36,0
0,0.05,8,-1.0,4895,1222,4016,0.25,0.25,105,-1,36,0
0,0.05,7,-1.0,4895,1462,4763,0.299,0.299,105,-1,36,0
0,0.05,6,-1.0,4895,1756,5457,0.359,0.331,105,-1,36,0
0,0.05,5,-1.0,4895,1427,3500,0.291,0.112,105,-1,36,0
0,0.05,9,-1.0,3817,674,2280,0.177,0.177,80,-1,36,0
0,0.05,8,-1.0,3817,841,2814,0.22,0.221,80,-1,36,0
0,0.05,7,-1.0,3817,994,3336,0.26,0.26,80,-1,36,0
0,0.05,6,-1.0,3817,1176,3792,0.308,0.287,80,-1,36,0
0,0.05,5,-1.0,3817,968,2133,0.254,0.047,80,-1,36,0
0,0.05,9,-1.0,2607,420,1422,0.161,0.161,55,-1,36,0
0,0.05,8,-1.0,2607,569,1890,0.218,0.219,55,-1,36,0
0,0.05,7,-1.0,2607,647,2180,0.248,0.246,55,-1,36,0
0,0.05,6,-1.0,2607,798,2574,0.306,0.291,55,-1,36,0
0,0.05,5,-1.0,2607,679,1487,0.26,0.051,55,-1,36,0
0,0.05,9,-1.0,1490,225,766,0.151,0.152,30,-1,36,0
0,0.05,8,-1.0,1490,273,929,0.183,0.184,30,-1,36,0
0,0.05,7,-1.0,1490,325,1107,0.218,0.216,30,-1,36,0
0,0.05,6,-1.0,1490,364,1197,0.244,0.223,30,-1,36,0
0,0.05,5,-1.0,1490,341,598,0.229,-0.017,30,-1,36,0
0,0.05,9,-1.0,5067,903,2832,0.178,0.178,105,-1,32,0
0,0.05,8,-1.0,5067,1042,3354,0.206,0.206,105,-1,32,0
0,0.05,7,-1.0,5067,1304,4102,0.257,0.256,105,-1,32,0
0,0.05,6,-1.0,5067,1509,4530,0.298,0.26,105,-1,32,0
0,0.05,5,-1.0,5067,1580,2430,0.312,-0.012,105,-1,32,0
0,0.05,9,-1.0,3806,522,1616,0.137,0.137,80,-1,32,0
0,0.05,8,-1.0,3806,565,1937,0.148,0.149,80,-1,32,0
0,0.05,7,-1.0,3806,784,2566,0.206,0.201,80,-1,32,0
0,0.05,6,-1.0,3806,1020,2943,0.268,0.225,80,-1,32,0
0,0.05,5,-1.0,3806,951,1090,0.25,-0.083,80,-1,32,0
0,0.05,9,-1.0,2693,36,216,0.013,0.014,55,-1,32,0
0,0.05,8,-1.0,2693,132,573,0.049,0.049,55,-1,32,0
0,0.05,7,-1.0,2693,323,1126,0.12,0.119,55,-1,32,0
0,0.05,6,-1.0,2693,474,1317,0.176,0.132,55,-1,32,0
0,0.05,5,-1.0,2693,584,411,0.217,-0.115,55,-1,32,0
0,0.05,9,-1.0,1470,0,0,0.0,0.001,30,-1,32,0
0,0.05,8,-1.0,1470,0,0,0.0,0.001,30,-1,32,0
0,0.05,7,-1.0,1470,4,1,0.003,-0.002,30,-1,32,0
0,0.05,6,-1.0,1470,41,6,0.028,-0.024,30,-1,32,0
0,0.05,5,-1.0,1470,287,67,0.195,-0.153,30,-1,32,0
0,0.05,9,-1.0,5037,949,3418,0.188,0.189,105,-1,44,0
0,0.05,8,-1.0,5037,1152,4083,0.229,0.229,105,-1,44,0
0,0.05,7,-1.0,5037,1317,4660,0.261,0.26,105,-1,44,0
0,0.05,6,-1.0,5037,1533,5322,0.304,0.296,105,-1,44,0
0,0.05,5,-1.0,5037,1144,3968,0.227,0.159,105,-1,44,0
0,0.05,9,-1.0,3778,734,2645,0.194,0.194,80,-1,44,0
0,0.05,8,-1.0,3778,864,3073,0.229,0.228,80,-1,44,0
0,0.05,7,-1.0,3778,1014,3562,0.268,0.268,80,-1,44,0
0,0.05,6,-1.0,3778,1120,3919,0.296,0.287,80,-1,44,0
0,0.05,5,-1.0,3778,791,2812,0.209,0.146,80,-1,44,0
0,0.05,9,-1.0,2659,503,1812,0.189,0.189,55,-1,44,0
0,0.05,8,-1.0,2659,584,2113,0.22,0.22,55,-1,44,0
0,0.05,7,-1.0,2659,707,2528,0.266,0.266,55,-1,44,0
0,0.05,6,-1.0,2659,785,2792,0.295,0.285,55,-1,44,0
0,0.05,5,-1.0,2659,590,2026,0.222,0.14,55,-1,44,0
0,0.05,9,-1.0,1475,246,912,0.167,0.167,30,-1,44,0
0,0.05,8,-1.0,1475,275,1023,0.186,0.187,30,-1,44,0
0,0.05,7,-1.0,1475,345,1257,0.234,0.234,30,-1,44,0
0,0.05,6,-1.0,1475,408,1451,0.276,0.266,30,-1,44,0
0,0.05,5,-1.0,1475,286,1049,0.194,0.126,30,-1,44,0
0,0.05,9,-1.0,4841,979,3422,0.202,0.202,105,-1,40,0
0,0.05,8,-1.0,4841,1203,4117,0.248,0.249,105,-1,40,0
0,0.05,7,-1.0,4841,1393,4718,0.288,0.287,105,-1,40,0
0,0.05,6,-1.0,4841,1599,5335,0.33,0.316,105,-1,40,0
0,0.05,5,-1.0,4841,1263,3878,0.261,0.163,105,-1,40,0
0,0.05,9,-1.0,3855,759,2631,0.197,0.197,80,-1,40,0
0,0.05,8,-1.0,3855,893,3095,0.232,0.232,80,-1,40,0
0,0.05,7,-1.0,3855,1015,3518,0.263,0.263,80,-1,40,0
0,0.05,6,-1.0,3855,1197,4034,0.31,0.297,80,-1,40,0
0,0.05,5,-1.0,3855,937,2848,0.243,0.147,80,-1,40,0
0,0.05,9,-1.0,2606,498,1750,0.191,0.191,55,-1,40,0
0,0.05,8,-1.0,2606,623,2139,0.239,0.239,55,-1,40,0
0,0.05,7,-1.0,2606,720,2457,0.276,0.276,55,-1,40,0
0,0.05,6,-1.0,2606,840,2770,0.322,0.303,55,-1,40,0
0,0.05,5,-1.0,2606,634,1868,0.243,0.124,55,-1,40,0
0,0.05,9,-1.0,1433,265,918,0.185,0.185,30,-1,40,0
0,0.05,8,-1.0,1433,304,1066,0.212,0.213,30,-1,40,0
0,0.05,7,-1.0,1433,376,1277,0.262,0.263,30,-1,40,0
0,0.05,6,-1.0,1433,446,1476,0.311,0.297,30,-1,40,0
0,0.05,5,-1.0,1433,339,981,0.236,0.116,30,-1,40,0
0,0.05,9,-1.0,5035,1036,3429,0.206,0.206,105,-1,36,0
0,0.05,8,-1.0,5035,1216,4043,0.241,0.242,105,-1,36,0
0,0.05,7,-1.0,5035,1465,4800,0.291,0.29,105,-1,36,0
0,0.05,6,-1.0,5035,1729,5479,0.343,0.322,105,-1,36,0
0,0.05,5,-1.0,5035,1516,3732,0.301,0.125,105,-1,36,0
0,0.05,9,-1.0,3769,740,2473,0.196,0.197,80,-1,36,0
0,0.05,8,-1.0,3769,871,2869,0.231,0.231,80,-1,36,0
0,0.05,7,-1.0,3769,1010,3349,0.268,0.267,80,-1,36,0
0,0.05,6,-1.0,3769,1209,3867,0.321,0.3,80,-1,36,0
0,0.05,5,-1.0,3769,1024,2414,0.272,0.09,80,-1,36,0
0,0.05,9,-1.0,2625,475,1620,0.181,0.181,55,-1,36,0
0,0.05,8,-1.0,2625,579,1941,0.22,0.221,55,-1,36,0
0,0.05,7,-1.0,2625,687,2283,0.262,0.261,55,-1,36,0
0,0.05,6,-1.0,2625,797,2547,0.304,0.279,55,-1,36,0
0,0.05,5,-1.0,2625,644,1437,0.245,0.053,55,-1,36,0
0,0.05,9,-1.0,1406,243,817,0.173,0.173,30,-1,36,0
0,0.05,8,-1.0,1406,279,952,0.198,0.199,30,-1,36,0
0,0.05,7,-1.0,1406,336,1116,0.239,0.234,30,-1,36,0
0,0.05,6,-1.0,1406,369,1203,0.262,0.243,30,-1,36,0
0,0.05,5,-1.0,1406,341,636,0.242,0.005,30,-1,36,0
0,0.05,9,-1.0,4995,938,2969,0.188,0.188,105,-1,32,0
0,0.05,8,-1.0,4995,1092,3535,0.219,0.219,105,-1,32,0
0,0.05,7,-1.0,4995,1339,4237,0.268,0.267,105,-1,32,0
0,0.05,6,-1.0,4995,1588,4789,0.318,0.281,105,-1,32,0
0,0.05,5,-1.0,4995,1538,2615,0.308,0.011,105,-1,32,0
0,0.05,9,-1.0,3805,520,1632,0.137,0.137,80,-1,32,0
0,0.05,8,-1.0,3805,585,1951,0.154,0.154,80,-1,32,0
0,0.05,7,-1.0,3805,775,2551,0.204,0.203,80,-1,32,0
0,0.05,6,-1.0,3805,963,2860,0.253,0.229,80,-1,32,0
0,0.05,5,-1.0,3805,923,1241,0.243,-0.052,80,-1,32,0
0,0.05,9,-1.0,2579,45,277,0.017,0.018,55,-1,32,0
0,0.05,8,-1.0,2579,165,684,0.064,0.064,55,-1,32,0
0,0.05,7,-1.0,2579,339,1193,0.131,0.131,55,-1,32,0
0,0.05,6,-1.0,2579,522,1491,0.202,0.169,55,-1,32,0
0,0.05,5,-1.0,2579,569,421,0.221,-0.114,55,-1,32,0
0,0.05,9,-1.0,1368,0,0,0.0,0.001,30,-1,32,0
0,0.05,8,-1.0,1368,0,0,0.0,0.001,30,-1,32,0
0,0.05,7,-1.0,1368,0,0,0.0,0.001,30,-1,32,0
0,0.05,6,-1.0,1368,26,9,0.019,-0.012,30,-1,32,0
0,0.05,5,-1.0,1368,286,60,0.209,-0.172,30,-1,32,0
0,0.05,9,-1.0,4956,1011,3648,0.204,0.204,105,-1,44,0
0,0.05,8,-1.0,4956,1208,4280,0.244,0.244,105,-1,44,0
0,0.05,7,-1.0,4956,1364,4816,0.275,0.274,105,-1,44,0
0,0.05,6,-1.0,4956,1588,5486,0.32,0.311,105,-1,44,0
0,0.05,5,-1.0,4956,1181,4173,0.238,0.17,105,-1,44,0
0,0.05,9,-1.0,3890,706,2595,0.181,0.182,80,-1,44,0
0,0.05,8,-1.0,3890,849,3066,0.218,0.218,80,-1,44,0
0,0.05,7,-1.0,3890,1000,3578,0.257,0.257,80,-1,44,0
0,0.05,6,-1.0,3890,1135,4010,0.292,0.283,80,-1,44,0
0,0.05,5,-1.0,3890,842,3028,0.216,0.161,80,-1,44,0
0,0.05,9,-1.0,2643,520,1889,0.197,0.197,55,-1,44,0
0,0.05,8,-1.0,2643,629,2206,0.238,0.238,55,-1,44,0
0,0.05,7,-1.0,2643,713,2515,0.27,0.269,55,-1,44,0
0,0.05,6,-1.0,2643,820,2845,0.31,0.299,55,-1,44,0
0,0.05,5,-1.0,2643,609,2039,0.23,0.151,55,-1,44,0
0,0.05,9,-1.0,1389,278,1014,0.2,0.201,30,-1,44,0
0,0.05,8,-1.0,1389,326,1177,0.235,0.235,30,-1,44,0
0,0.05,7,-1.0,1389,385,1375,0.277,0.278,30,-1,44,0
0,0.05,6,-1.0,1389,449,1566,0.323,0.314,30,-1,44,0
0,0.05,5,-1.0,1389,293,1047,0.211,0.139,30,-1,44,0
0,0.05,9,-1.0,4909,1075,3677,0.219,0.219,105,-1,40,0
0,0.05,8,-1.0,4909,1253,4251,0.255,0.255,105,-1,40,0
0,0.05,7,-1.0,4909,1474,4947,0.3,0.3,105,-1,40,0
0,0.05,6,-1.0,4909,1712,5585,0.349,0.333,105,-1,40,0
0,0.05,5,-1.0,4909,1375,4153,0.28,0.183,105,-1,40,0
0,0.05,9,-1.0,3875,766,2655,0.198,0.198,80,-1,40,0
0,0.05,8,-1.0,3875,942,3184,0.243,0.243,80,-1,40,0
0,0.05,7,-1.0,3875,1116,3721,0.288,0.288,80,-1,40,0
0,0.05,6,-1.0,3875,1254,4168,0.324,0.31,80,-1,40,0
0,0.05,5,-1.0,3875,969,2963,0.25,0.158,80,-1,40,0
0,0.05,9,-1.0,2456,526,1812,0.214,0.214,55,-1,40,0
0,0.05,8,-1.0,2456,620,2100,0.252,0.253,55,-1,40,0
0,0.05,7,-1.0,2456,716,2415,0.291,0.289,55,-1,40,0
0,0.05,6,-1.0,2456,822,2725,0.335,0.316,55,-1,40,0
0,0.05,5,-1.0,2456,645,1828,0.263,0.133,55,-1,40,0
0,0.05,9,-1.0,1481,297,1024,0.2,0.201,30,-1,40,0
0,0.05,8,-1.0,1481,341,1170,0.23,0.231,30,-1,40,0
0,0.05,7,-1.0,1481,391,1345,0.264,0.263,30,-1,40,0
0,0.05,6,-1.0,1481,455,1503,0.307,0.287,30,-1,40,0
0,0.05,5,-1.0,1481,337,953,0.227,0.102,30,-1,40,0
0,0.05,9,-1.0,5013,1056,3510,0.211,0.211,105,-1,36,0
0,0.05,8,-1.0,5013,1278,4159,0.255,0.255,105,-1,36,0
0,0.05,7,-1.0,5013,1474,4806,0.294,0.293,105,-1,36,0
0,0.05,6,-1.0,5013,1724,5439,0.344,0.322,105,-1,36,0
0,0.05,5,-1.0,5013,1505,3695,0.3,0.12,105,-1,36,0
0,0.05,9,-1.0,3756,698,2381,0.186,0.186,80,-1,36,0
0,0.05,8,-1.0,3756,850,2850,0.226,0.227,80,-1,36,0
0,0.05,7,-1.0,3756,1030,3392,0.274,0.272,80,-1,36,0
0,0.05,6,-1.0,3756,1195,3784,0.318,0.289,80,-1,36,0
0,0.05,5,-1.0,3756,1044,2368,0.278,0.067,80,-1,36,0
0,0.05,9,-1.0,2650,489,1628,0.184,0.185,55,-1,36,0
0,0.05,8,-1.0,2650,563,1909,0.212,0.213,55,-1,36,0
0,0.05,7,-1.0,2650,700,2326,0.264,0.264,55,-1,36,0
0,0.05,6,-1.0,2650,792,2570,0.299,0.282,55,-1,36,0
0,0.05,5,-1.0,2650,708,1547,0.267,0.053,55,-1,36,0
0,0.05,9,-1.0,1349,231,789,0.171,0.172,30,-1,36,0
0,0.05,8,-1.0,1349,296,993,0.219,0.22,30,-1,36,0
0,0.05,7,-1.0,1349,350,1173,0.259,0.26,30,-1,36,0
0,0.05,6,-1.0,1349,417,1333,0.309,0.283,30,-1,36,0
0,0.05,5,-1.0,1349,337,699,0.25,0.033,30,-1,36,0
0,0.05,9,-1.0,4908,976,3115,0.199,0.199,105,-1,32,0
0,0.05,8,-1.0,4908,1148,3640,0.234,0.234,105,-1,32,0
0,0.05,7,-1.0,4908,1383,4403,0.282,0.281,105,-1,32,0
0,0.05,6,-1.0,4908,1642,4936,0.334,0.304,105,-1,32,0
0,0.05,5,-1.0,4908,1603,2683,0.327,0.008,105,-1,32,0
0,0.05,9,-1.0,3773,486,1585,0.129,0.129,80,-1,32,0
0,0.05,8,-1.0,3773,622,2045,0.165,0.165,80,-1,32,0
0,0.05,7,-1.0,3773,812,2588,0.215,0.214,80,-1,32,0
0,0.05,6,-1.0,3773,937,2832,0.248,0.222,80,-1,32,0
0,0.05,5,-1.0,3773,989,1210,0.262,-0.072,80,-1,32,0
0,0.05,9,-1.0,2596,69,345,0.027,0.027,55,-1,32,0
0,0.05,8,-1.0,2596,205,764,0.079,0.079,55,-1,32,0
0,0.05,7,-1.0,2596,367,1193,0.141,0.141,55,-1,32,0
0,0.05,6,-1.0,2596,458,1313,0.176,0.144,55,-1,32,0
0,0.05,5,-1.0,2596,578,373,0.223,-0.126,55,-1,32,0
0,0.05,9,-1.0,1429,0,0,0.0,0.001,30,-1,32,0
0,0.05,8,-1.0,1429,0,0,0.0,0.001,30,-1,32,0
0,0.05,7,-1.0,1429,0,0,0.0,0.001,30,-1,32,0
0,0.05,6,-1.0,1429,29,12,0.02,-0.013,30,-1,32,0
0,0.05,5,-1.0,1429,266,55,0.186,-0.157,30,-1,32,0
0,0.05,9,-1.0,4957,922,3397,0.186,0.186,105,-1,44,0
0,0.05,8,-1.0,4957,1144,4089,0.231,0.231,105,-1,44,0
0,0.05,7,-1.0,4957,1297,4638,0.262,0.262,105,-1,44,0
0,0.05,6,-1.0,4957,1480,5206,0.299,0.292,105,-1,44,0
0,0.05,5,-1.0,4957,1115,3955,0.225,0.164,105,-1,44,0
0,0.05,9,-1.0,3897,718,2634,0.184,0.184,80,-1,44,0
0,0.05,8,-1.0,3897,839,3040,0.215,0.215,80,-1,44,0
0,0.05,7,-1.0,3897,961,3462,0.247,0.246,80,-1,44,0
0,0.05,6,-1.0,3897,1123,3954,0.288,0.277,80,-1,44,0
0,0.05,5,-1.0,3897,874,2970,0.224,0.146,80,-1,44,0
0,0.05,9,-1.0,2609,492,1844,0.189,0.189,55,-1,44,0
0,0.05,8,-1.0,2609,601,2172,0.23,0.231,55,-1,44,0
0,0.05,7,-1.0,2609,692,2493,0.265,0.265,55,-1,44,0
0,0.05,6,-1.0,2609,791,2789,0.303,0.293,55,-1,44,0
0,0.05,5,-1.0,2609,559,1996,0.214,0.149,55,-1,44,0
0,0.05,9,-1.0,1479,244,891,0.165,0.166,30,-1,44,0
0,0.05,8,-1.0,1479,290,1037,0.196,0.197,30,-1,44,0
0,0.05,7,-1.0,1479,342,1220,0.231,0.232,30,-1,44,0
0,0.05,6,-1.0,1479,384,1361,0.259,0.25,30,-1,44,0
0,0.05,5,-1.0,1479,289,992,0.195,0.12,30,-1,44,0
0,0.05,9,-1.0,4894,1050,3595,0.215,0.215,105,-1,40,0
0,0.05,8,-1.0,4894,1243,4217,0.254,0.254,105,-1,40,0
0,0.05,7,-1.0,4894,1437,4871,0.294,0.292,105,-1,40,0
0,0.05,6,-1.0,4894,1641,5458,0.335,0.322,105,-1,40,0
0,0.05,5,-1.0,4894,1387,4121,0.283,0.172,105,-1,40,0
0,0.05,9,-1.0,3871,744,2612,0.192,0.192,80,-1,40,0
0,0.05,8,-1.0,3871,901,3127,0.233,0.233,80,-1,40,0
0,0.05,7,-1.0,3871,1061,3642,0.274,0.274,80,-1,40,0
0,0.05,6,-1.0,3871,1210,4080,0.312,0.299,80,-1,40,0
0,0.05,5,-1.0,3871,946,2818,0.244,0.137,80,-1,40,0
0,0.05,9,-1.0,2720,510,1823,0.187,0.188,55,-1,40,0
0,0.05,8,-1.0,2720,623,2181,0.229,0.229,55,-1,40,0
0,0.05,7,-1.0,2720,737,2568,0.271,0.271,55,-1,40,0
0,0.05,6,-1.0,2720,851,2867,0.313,0.299,55,-1,40,0
0,0.05,5,-1.0,2720,676,2011,0.248,0.145,55,-1,40,0
0,0.05,9,-1.0,1434,283,978,0.197,0.198,30,-1,40,0
0,0.05,8,-1.0,1434,337,1161,0.235,0.236,30,-1,40,0
0,0.05,7,-1.0,1434,403,1361,0.281,0.279,30,-1,40,0
0,0.05,6,-1.0,1434,466,1525,0.325,0.301,30,-1,40,0
0,0.05,5,-1.0,1434,358,1042,0.249,0.126,30,-1,40,0
0,0.05,9,-1.0,4843,1035,3393,0.214,0.214,105,-1,36,0
0,0.05,8,-1.0,4843,1231,4035,0.254,0.254,105,-1,36,0
0,0.05,7,-1.0,4843,1453,4742,0.3,0.298,105,-1,36,0
0,0.05,6,-1.0,4843,1648,5282,0.34,0.323,105,-1,36,0
0,0.05,5,-1.0,4843,1454,3653,0.3,0.133,105,-1,36,0
0,0.05,9,-1.0,3781,742,2495,0.196,0.196,80,-1,36,0
0,0.05,8,-1.0,3781,887,2925,0.235,0.235,80,-1,36,0
0,0.05,7,-1.0,3781,1020,3364,0.27,0.269,80,-1,36,0
0,0.05,6,-1.0,3781,1169,3760,0.309,0.284,80,-1,36,0
0,0.05,5,-1.0,3781,1055,2442,0.279,0.09,80,-1,36,0
0,0.05,9,-1.0,2565,421,1442,0.164,0.164,55,-1,36,0
0,0.05,8,-1.0,2565,543,1814,0.212,0.211,55,-1,36,0
0,0.05,7,-1.0,2565,652,2189,0.254,0.25,55,-1,36,0
0,0.05,6,-1.0,2565,771,2479,0.3,0.276,55,-1,36,0
0,0.05,5,-1.0,2565,700,1507,0.273,0.055,55,-1,36,0
0,0.05,9,-1.0,1516,233,801,0.154,0.154,30,-1,36,0
0,0.05,8,-1.0,1516,280,965,0.185,0.185,30,-1,36,0
0,0.05,7,-1.0,1516,355,1188,0.234,0.232,30,-1,36,0
0,0.05,6,-1.0,1516,403,1276,0.266,0.231,30,-1,36,0
0,0.05,5,-1.0,1516,373,718,0.246,0.013,30,-1,36,0
0,0.05,9,-1.0,5042,905,2885,0.179,0.18,105,-1,32,0
0,0.05,8,-1.0,5042,1084,3458,0.215,0.215,105,-1,32,0
0,0.05,7,-1.0,5042,1337,4202,0.265,0.264,105,-1,32,0
0,0.05,6,-1.0,5042,1538,4648,0.305,0.275,105,-1,32,0
0,0.05,5,-1.0,5042,1525,2521,0.302,0.006,105,-1,32,0
0,0.05,9,-1.0,3665,488,1556,0.133,0.133,80,-1,32,0
0,0.05,8,-1.0,3665,584,1973,0.159,0.16,80,-1,32,0
0,0.05,7,-1.0,3665,772,2482,0.211,0.207,80,-1,32,0
0,0.05,6,-1.0,3665,950,2780,0.259,0.22,80,-1,32,0
0,0.05,5,-1.0,3665,990,1151,0.27,-0.08,80,-1,32,0
0,0.05,9,-1.0,2616,50,253,0.019,0.019,55,-1,32,0
0,0.05,8,-1.0,2616,155,619,0.059,0.06,55,-1,32,0
0,0.05,7,-1.0,2616,293,1041,0.112,0.111,55,-1,32,0
0,0.05,6,-1.0,2616,442,1274,0.169,0.136,55,-1,32,0
0,0.05,5,-1.0,2616,610,405,0.233,-0.13,55,-1,32,0
0,0.05,9,-1.0,1343,0,0,0.0,0.001,30,-1,32,0
0,0.05,8,-1.0,1343,0,0,0.0,0.001,30,-1,32,0
0,0.05,7,-1.0,1343,4,0,0.003,-0.001,30,-1,32,0
0,0.05,6,-1.0,1343,28,11,0.021,-0.015,30,-1,32,0
0,0.05,5,-1.0,1343,263,71,0.196,-0.155,30,-1,32,0
0,0.05,9,-1.0,5037,993,3546,0.197,0.197,105,-1,44,0
0,0.05,8,-1.0,5037,1186,4168,0.235,0.236,105,-1,44,0
0,0.05,7,-1.0,5037,1372,4781,0.272,0.272,105,-1,44,0
0,0.05,6,-1.0,5037,1537,5328,0.305,0.297,105,-1,44,0
0,0.05,5,-1.0,5037,1223,4192,0.243,0.174,105,-1,44,0
0,0.05,9,-1.0,3881,761,2716,0.196,0.196,80,-1,44,0
0,0.05,8,-1.0,3881,891,3166,0.23,0.23,80,-1,44,0
0,0.05,7,-1.0,3881,1050,3675,0.27,0.27,80,-1,44,0
0,0.05,6,-1.0,3881,1249,4307,0.322,0.312,80,-1,44,0
0,0.05,5,-1.0,3881,911,3244,0.235,0.177,80,-1,44,0
0,0.05,9,-1.0,2673,489,1799,0.183,0.183,55,-1,44,0
0,0.05,8,-1.0,2673,590,2127,0.221,0.221,55,-1,44,0
0,0.05,7,-1.0,2673,720,2549,0.269,0.269,55,-1,44,0
0,0.05,6,-1.0,2673,806,2811,0.301,0.292,55,-1,44,0
0,0.05,5,-1.0,2673,619,2102,0.231,0.163,55,-1,44,0
0,0.05,9,-1.0,1418,272,963,0.192,0.192,30,-1,44,0
0,0.05,8,-1.0,1418,318,1130,0.224,0.225,30,-1,44,0
0,0.05,7,-1.0,1418,360,1285,0.254,0.254,30,-1,44,0
0,0.05,6,-1.0,1418,414,1451,0.292,0.283,30,-1,44,0
0,0.05,5,-1.0,1418,320,1086,0.226,0.159,30,-1,44,0
0,0.05,9,-1.0,4943,1076,3682,0.218,0.217,105,-1,40,0
0,0.05,8,-1.0,4943,1282,4336,0.259,0.259,105,-1,40,0
0,0.05,7,-1.0,4943,1528,5094,0.309,0.309,105,-1,40,0
0,0.05,6,-1.0,4943,1698,5553,0.343,0.328,105,-1,40,0
0,0.05,5,-1.0,4943,1374,4211,0.278,0.187,105,-1,40,0
0,0.05,9,-1.0,3712,731,2560,0.197,0.197,80,-1,40,0
0,0.05,8,-1.0,3712,863,2988,0.232,0.233,80,-1,40,0
0,0.05,7,-1.0,3712,1033,3531,0.278,0.278,80,-1,40,0
0,0.05,6,-1.0,3712,1203,4026,0.324,0.309,80,-1,40,0
0,0.05,5,-1.0,3712,955,2874,0.257,0.151,80,-1,40,0
0,0.05,9,-1.0,2677,512,1774,0.191,0.192,55,-1,40,0
0,0.05,8,-1.0,2677,630,2170,0.235,0.236,55,-1,40,0
0,0.05,7,-1.0,2677,710,2436,0.265,0.264,55,-1,40,0
0,0.05,6,-1.0,2677,831,2751,0.31,0.293,55,-1,40,0
0,0.05,5,-1.0,2677,617,1838,0.23,0.128,55,-1,40,0
0,0.05,9,-1.0,1443,252,902,0.175,0.175,30,-1,40,0
0,0.05,8,-1.0,1443,307,1080,0.213,0.213,30,-1,40,0
0,0.05,7,-1.0,1443,359,1234,0.249,0.249,30,-1,40,0
0,0.05,6,-1.0,1443,419,1383,0.29,0.271,30,-1,40,0
0,0.05,5,-1.0,1443,346,1002,0.24,0.119,30,-1,40,0
0,0.05,9,-1.0,4998,1106,3615,0.221,0.221,105,-1,36,0
0,0.05,8,-1.0,4998,1314,4271,0.263,0.263,105,-1,36,0
0,0.05,7,-1.0,4998,1512,4916,0.302,0.301,105,-1,36,0
0,0.05,6,-1.0,4998,1731,5467,0.346,0.323,105,-1,36,0
0,0.05,5,-1.0,4998,1517,3832,0.303,0.145,105,-1,36,0
0,0.05,9,-1.0,3786,708,2393,0.187,0.187,80,-1,36,0
0,0.05,8,-1.0,3786,853,2840,0.225,0.226,80,-1,36,0
0,0.05,7,-1.0,3786,1006,3353,0.266,0.265,80,-1,36,0
0,0.05,6,-1.0,3786,1189,3815,0.314,0.292,80,-1,36,0
0,0.05,5,-1.0,3786,1057,2446,0.279,0.093,80,-1,36,0
0,0.05,9,-1.0,2601,441,1480,0.169,0.17,55,-1,36,0
0,0.05,8,-1.0,2601,561,1843,0.216,0.216,55,-1,36,0
0,0.05,7,-1.0,2601,665,2189,0.256,0.254,55,-1,36,0
0,0.05,6,-1.0,2601,776,2479,0.298,0.277,55,-1,36,0
0,0.05,5,-1.0,2601,695,1489,0.267,0.054,55,-1,36,0
0,0.05,9,-1.0,1398,201,694,0.144,0.144,30,-1,36,0
0,0.05,8,-1.0,1398,246,834,0.176,0.175,30,-1,36,0
0,0.05,7,-1.0,1398,303,1013,0.217,0.214,30,-1,36,0
0,0.05,6,-1.0,1398,339,1116,0.242,0.224,30,-1,36,0
0,0.05,5,-1.0,1398,324,644,0.232,0.026,30,-1,36,0
0,0.05,9,-1.0,5018,884,2777,0.176,0.176,105,-1,32,0
0,0.05,8,-1.0,5018,1038,3348,0.207,0.207,105,-1,32,0
0,0.05,7,-1.0,5018,1370,4274,0.273,0.271,105,-1,32,0
0,0.05,6,-1.0,5018,1507,4646,0.3,0.274,105,-1,32,0
0,0.05,5,-1.0,5018,1513,2544,0.301,0.005,105,-1,32,0
0,0.05,9,-1.0,3816,484,1519,0.127,0.127,80,-1,32,0
0,0.05,8,-1.0,3816,553,1823,0.145,0.144,80,-1,32,0
0,0.05,7,-1.0,3816,737,2414,0.193,0.189,80,-1,32,0
0,0.05,6,-1.0,3816,950,2782,0.249,0.216,80,-1,32,0
0,0.05,5,-1.0,3816,999,1230,0.262,-0.063,80,-1,32,0
0,0.05,9,-1.0,2659,61,272,0.023,0.023,55,-1,32,0
0,0.05,8,-1.0,2659,141,560,0.053,0.053,55,-1,32,0
0,0.05,7,-1.0,2659,282,1008,0.106,0.102,55,-1,32,0
0,0.05,6,-1.0,2659,474,1365,0.178,0.141,55,-1,32,0
0,0.05,5,-1.0,2659,577,434,0.217,-0.108,55,-1,32,0
0,0.05,9,-1.0,1369,0,0,0.0,0.001,30,-1,32,0
0,0.05,8,-1.0,1369,0,0,0.0,0.001,30,-1,32,0
0,0.05,7,-1.0,1369,4,0,0.003,-0.002,30,-1,32,0
0,0.05,6,-1.0,1369,26,0,0.019,-0.017,30,-1,32,0
0,0.05,5,-1.0,1369,278,50,0.203,-0.169,30,-1,32,0
